Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Star River 1,33.33333333333333,33.33333333333334,33.33333333333334,66.66666666666667,-66.66666666666666,20.0
CSD Squash Team,33.33333333333334,66.66666666666666,0.0,0.0,0.0,19.999999999999996
Latecomers,66.66666666666666,0.0,0.0,0.0,0.0,13.333333333333332
Hong Kong Football Club 12B,16.66666666666667,16.66666666666667,16.66666666666667,16.66666666666667,-66.66666666666666,7.105427357601002e-15
Hong Kong Football Club 12A,0.0,-16.666666666666657,66.66666666666667,0.0,-66.66666666666666,-3.3333333333333286
Royal Hong Kong Yacht Club Div 12,-25.0,25.0,25.0,-50.0,0.0,-5.0
Sha Tin 5,-50.0,0.0,-50.0,-50.0,0.0,-30.0
Global Squash 2,-75.0,25.0,-75.0,25.0,-75.0,-35.0
Winter Warriors,0.0,-50.0,-50.0,0.0,-100.0,-40.0
SKCSC Div 12,0.0,-66.66666666666666,-66.66666666666666,-50.0,-75.0,-51.666666666666664
Physical Chess 4,-66.66666666666667,-100.0,-100.0,-66.66666666666666,-16.666666666666657,-70.0
