Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Xavier,-50.0,100.0,50.0,50.0,0.0,30.0
Hong Kong Cricket Club D7B,0.0,66.66666666666666,33.33333333333333,33.33333333333333,-16.666666666666657,23.33333333333333
UST,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,19.999999999999986
Social Squash Team,33.33333333333333,0.0,-16.66666666666667,66.66666666666666,0.0,16.666666666666664
Physical Chess 2,50.0,50.0,0.0,0.0,-50.0,10.0
Hong Kong Football Club 7A,66.66666666666666,16.666666666666657,-33.33333333333334,16.666666666666657,-66.66666666666667,-1.4210854715202004e-14
Kinetic 1,-33.33333333333333,0.0,0.0,-33.33333333333333,50.0,-3.333333333333332
Thunder 1,0.0,0.0,0.0,-50.0,0.0,-10.0
Hong Kong Football Club 7B,-50.0,33.33333333333334,-50.0,-50.0,50.0,-13.333333333333329
Hong Kong Cricket Club D7A,-50.0,-100.0,-50.0,50.0,-50.0,-40.0
