Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Cricket Club L3,-66.66666666666667,16.666666666666657,16.666666666666657,0.0,-8.333333333333343
JESSICA L3,-100.0,0.0,0.0,0.0,-25.0
Hong Kong Football Club L3C,0.0,0.0,0.0,-100.0,-25.0
Hong Kong Football Club L3B,-100.0,-100.0,0.0,0.0,-50.0
