Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Football Club JSA,-16.666666666666657,66.66666666666667,33.33333333333334,66.66666666666667,37.500000000000014
Hong Kong Football Club L4,66.66666666666666,33.33333333333333,0.0,50.0,37.5
JESSICA Mochis,50.0,50.0,0.0,0.0,25.0
Kwai Tsing District Squash Club L4,40.0,-40.0,-20.0,80.0,15.0
Hong Kong Cricket Club Rockettes,33.33333333333333,-16.66666666666667,-16.66666666666667,0.0,-3.552713678800501e-15
JESSICA L4,-16.666666666666657,0.0,-50.0,-50.0,-29.166666666666657
Hong Kong Cricket Club L4,0.0,-100.0,-100.0,0.0,-50.0
The Squash Club L4,-50.0,-100.0,-100.0,-50.0,-75.0
