Team,Played,Won,Lost,Points
PERRIER SERGIO TACCHINI KCC 5,9,9,0,46
Hong Kong Football Club 5,9,6,3,35
A Squash 1A,9,6,3,31
Howards Folly Wine LRC Div 5,9,4,5,30
i-Mask Advance Squash Club 2,8,4,4,25
A Squash 1B,8,4,4,22
Physical Chess 1,9,3,6,21
TNG 1,9,4,5,20
Smart Squash 2,10,0,10,8
