Team,Played,Won,Lost,Points
Hong Kong Football Club 4,9,7,2,38
Smart Squash 1,9,7,2,34
PERRIER SERGIO TACCHINI KCC 4,9,6,3,29
Friend Club 1,9,4,5,26
Hong Kong Cricket Club 4,9,4,5,25
TNGX,9,3,6,25
Spark 1,9,3,6,21
HEAD SHATIN 1,9,2,7,18
