Team,Played,Won,Lost,Points
Bravo,9,6,3,36
Hong Kong Racquets Club,10,6,4,33
SKCSC,8,5,3,32
PSC 2,8,5,3,30
i-Mask Advance Squash Club 10,8,4,4,26
DS,9,2,7,12
Rovers,8,2,6,8
