Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
Hong Kong Football Club M1B,16,11.866433216608304,4.1335667833916965,46.75287643821911,100.0,93.79689844922461,5.702851425712856,0.5002501250625313,0.0,0.0
Hong Kong Football Club M1A,16,9.972486243121562,6.02751375687844,36.947973986993496,99.99999999999999,3.1515757878939468,50.12506253126563,46.27313656828414,0.4502251125562781,0.0
Hong Kong Cricket Club M1B,16,9.462231115557778,6.537768884442221,36.41470735367684,99.99999999999999,3.0515257628814405,44.122061030515255,52.47623811905952,0.3501750875437719,0.0
Hong Kong Cricket Club M1A,16,5.167083541770886,10.832916458229114,21.826413206603302,78.08904452226115,0.0,0.05002501250625312,0.6503251625812907,77.3886943471736,21.91095547773887
Ladies Recreation Club M1,16,3.5317658829414706,12.468234117058529,18.058029014507255,21.91095547773887,0.0,0.0,0.10005002501250625,21.810905452726363,78.08904452226113
