Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11
Sha Tin 5,20,16.423711855927962,3.576288144072036,82.06953476738369,99.89994997498749,95.04752376188094,4.252126063031516,0.3501750875437719,0.25012506253126565,0.05002501250625312,0.05002501250625312,0.0,0.0,0.0,0.0,0.0
Kinetic 3,20,13.08704352176088,6.91295647823912,67.26363181590796,67.68384192096048,1.9509754877438719,27.41370685342671,22.311155577788895,16.008004002001,13.656828414207103,10.005002501250624,5.902951475737869,2.2011005502751377,0.5002501250625313,0.05002501250625312,0.0
BOSS,20,11.864432216108053,8.135567783891947,66.32466233116558,59.47973986993497,1.1005502751375689,20.96048024012006,20.710355177588795,16.708354177088545,15.407703851925964,12.606303151575787,8.554277138569285,3.451725862931466,0.5002501250625313,0.0,0.0
The Squash Club 3,20,11.293146573286643,8.706853426713357,65.96498249124562,54.827413706853434,0.9004502251125562,17.608804402201102,19.30965482741371,17.008504252126063,15.857928964482241,13.156578289144571,10.105052526263131,5.402701350675337,0.5502751375687844,0.10005002501250625,0.0
Global Squash 2,20,11.755377688844423,8.244622311155577,65.82041020510255,53.076538269134566,0.80040020010005,17.258629314657327,16.65832916458229,18.3591795897949,16.10805402701351,14.4072036018009,10.705352676338169,4.8024012006003005,0.750375187593797,0.1500750375187594,0.0
Tuen Mun Squash Club,20,10.925962981490745,9.074037018509255,63.50575287643822,35.41770885442722,0.2001000500250125,8.204102051025512,11.805902951475739,15.207603801900952,17.608804402201102,18.409204602301152,16.808404202101052,10.455227613806903,1.3006503251625814,0.0,0.0
Star River 1,20,10.148574287143571,9.851425712856429,61.607303651825916,23.661830915457728,0.0,3.851925962981491,7.2536268134067035,12.556278139069535,14.657328664332168,19.759879939969984,22.661330665332667,15.507753876938468,3.3016508254127066,0.4502251125562781,0.0
HKCC Tuesday Night Rockers,20,8.541270635317659,11.458729364682341,57.22861430715358,5.9029514757378685,0.0,0.4502251125562781,1.6008004002001,3.851925962981491,6.103051525762881,9.45472736368184,20.460230115057527,39.66983491745873,14.70735367683842,3.701850925462731,0.0
7NT,20,6.660830415207604,13.339169584792396,49.949974987493746,0.05002501250625312,0.0,0.0,0.0,0.05002501250625312,0.5002501250625313,1.7508754377188593,3.601800900450225,13.906953476738368,53.326663331665834,25.11255627813907,1.7508754377188593
i-Mask Advance Squash Club 4,20,5.557778889444722,14.442221110555277,45.64832416208104,0.0,0.0,0.0,0.0,0.0,0.05002501250625312,0.400200100050025,1.2006003001500751,4.602301150575288,24.212106053026513,62.531265632816414,7.003501750875437
Invader Squash,20,3.741870935467734,16.258129064532266,34.616808404202104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504252126063032,7.903951975987994,91.2456228114057
