Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10
Kowloon Cricket Club 6B,18,15.655327663831915,2.344672336168084,80.33316658329164,100.0,94.89744872436218,5.052526263131566,0.05002501250625312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Services Recreation Club 2,18,12.9799899949975,5.020010005002501,70.5407703851926,100.0,5.102551275637819,89.79489744872437,4.302151075537769,0.80040020010005,0.0,0.0,0.0,0.0,0.0,0.0
Kowloon Cricket Club 6A,18,9.695847923961981,8.304152076038019,58.56378189094548,75.3376688344172,0.0,2.2511255627813904,44.272136068034015,28.8144072036018,12.906453226613307,7.2536268134067035,3.401700850425213,1.1005502751375689,0.0,0.0
Hong Kong Cricket Club 4,18,9.940470235117559,8.059529764882441,56.81690845422712,62.231115557778885,0.0,2.501250625312656,31.36568284142071,28.36418209104552,18.75937968984492,10.955477738869435,5.702851425712856,2.1010505252626315,0.25012506253126565,0.0
Hong Kong Football Club 6B,18,9.334167083541772,8.665832916458228,54.229114557278635,35.16758379189595,0.0,0.3501750875437719,11.35567783891946,23.461730865432717,28.31415707853927,18.609304652326163,11.705852926463232,5.252626313156578,0.9504752376188095,0.0
Hong Kong Football Club 6C,18,7.796398199099549,10.20360180090045,51.34167083541771,13.306653326663332,0.0,0.0,4.4022011005502755,8.904452226113056,18.459229614807406,23.71185592796398,24.81240620310155,15.307653826913455,4.4022011005502755,0.0
Hong Kong Football Club 6A,18,8.613806903451726,9.386193096548274,50.507753876938466,11.55577788894447,0.0,0.05002501250625312,3.651825912956478,7.85392696348174,14.807403701850925,25.062531265632813,25.76288144072036,16.65832916458229,6.153076538269135,0.0
Global Squash 1,18,7.535767883941971,10.464232116058028,46.34067033516759,1.9509754877438719,0.0,0.0,0.5002501250625313,1.4507253626813406,5.402701350675337,10.455227613806903,17.808904452226113,33.366683341670836,30.76538269134567,0.25012506253126565
Friend Club 3,18,5.757378689344672,12.242621310655327,44.09854927463732,0.4502251125562782,0.0,0.0,0.10005002501250625,0.3501750875437719,1.3506753376688343,3.951975987993997,10.805402701350674,26.21310655327664,57.02851425712856,0.2001000500250125
Social Squash Team,18,2.6908454227113556,15.309154577288645,27.227613806903452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4502251125562781,99.54977488744372
