Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10
Kowloon Cricket Club 6B,18,17.366073214642928,0.6339267853570714,84.34586917383477,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Services Recreation Club 2,18,12.169233846769353,5.8307661532306465,68.64052810562113,100.0,0.0,87.07741548309662,12.922584516903383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kowloon Cricket Club 6A,18,11.206041208241649,6.793958791758351,65.73694738947789,100.00000000000001,0.0,12.922584516903383,86.51730346069215,0.5601120224044809,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong Cricket Club 4,18,9.830766153230647,8.169233846769353,57.35947189437888,75.39507901580316,0.0,0.0,0.5601120224044809,74.83496699339868,22.644528905781154,1.7603520704140827,0.20004000800160032,0.0,0.0,0.0
Hong Kong Football Club 6B,18,9.602120424084816,8.397879575915184,55.2868573714743,23.424684936987397,0.0,0.0,0.0,23.424684936987397,64.09281856371274,9.661932386477295,2.3004600920184037,0.5201040208041607,0.0,0.0
Hong Kong Football Club 6C,18,7.633926785357072,10.36607321464293,51.654130826165236,1.0002000400080016,0.0,0.0,0.0,1.0002000400080016,7.021404280856171,38.487697539507906,32.466493298659735,21.024204840968196,0.0,0.0
Global Squash 1,18,9.34366873374675,8.65633126625325,50.276055211042205,0.12002400480096019,0.0,0.0,0.0,0.12002400480096019,4.000800160032006,29.365873174634928,33.406681336267255,33.10662132426485,0.0,0.0
Hong Kong Football Club 6A,18,7.793958791758351,10.206041208241649,50.2630526105221,0.060012002400480095,0.0,0.0,0.0,0.060012002400480095,2.2404480896179235,20.724144828965795,31.626325265053012,45.34906981396279,0.0,0.0
Friend Club 3,18,2.656331266253251,15.34366873374675,29.72394478895779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.21684336867374,15.783156631326264
Social Squash Team,18,2.397879575915183,15.602120424084816,26.713142628525706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.783156631326264,84.21684336867374
