Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6
Kowloon Cricket Club L2,20,17.66893378675735,2.3310662132426483,78.70674134826966,100.0,97.73954790958192,2.2604520904180836,0.0,0.0,0.0,0.0
Hong Kong Football Club L2B,20,15.52750550110022,4.4724944988997795,69.19123824764952,100.0,2.2604520904180836,94.83896779355871,2.900580116023205,0.0,0.0,0.0
JESSICA L2,20,11.29745949189838,8.70254050810162,63.44408881776356,100.00000000000001,0.0,2.900580116023205,97.09941988397681,0.0,0.0,0.0
Hong Kong Football Club L2A,20,7.31626325265053,12.68373674734947,44.514302860572116,100.0,0.0,0.0,0.0,100.0,0.0,0.0
Hong Kong Cricket Club L2,20,3.6107221444288857,16.389277855571116,22.402680536107223,0.0,0.0,0.0,0.0,0.0,76.01520304060813,23.98479695939188
Hong Kong Football Club L2C,20,4.579115823164633,15.420884176835367,19.740948189637926,0.0,0.0,0.0,0.0,0.0,23.98479695939188,76.01520304060813
