Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
The Squash Club 2,100.0,100.0,100.0,100.0,100.0,100.0,15
Hong Kong Football Club 9,50.0,66.66666666666666,66.66666666666666,50.0,66.66666666666666,60.0,30
Twister,25.0,75.0,75.0,50.0,75.0,60.0,20
Centre Squash,20.0,60.0,80.0,60.0,33.33333333333333,50.666666666666664,23
i-Mask Advance Squash Club 3,50.0,75.0,50.0,75.0,0.0,50.0,20
The Hong Kong Jockey Club Div 9,33.33333333333333,50.0,66.66666666666666,50.0,33.33333333333333,46.666666666666664,30
HKPF Squash Team,66.66666666666666,66.66666666666666,0.0,33.33333333333333,50.0,43.33333333333333,14
Kowloon Cricket Club 9,40.0,40.0,20.0,20.0,40.0,32.0,25
BOSS,0.0,0.0,50.0,25.0,25.0,20.0,20
Kinetic 3,0.0,0.0,33.33333333333333,0.0,66.66666666666666,19.999999999999996,30
