Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1B,100.0,100.0,100.0,100.0,9
Hong Kong Football Club M1A,66.66666666666666,66.66666666666666,100.0,77.77777777777777,8
Hong Kong Cricket Club M1A,66.66666666666666,100.0,33.33333333333333,66.66666666666667,9
Hong Kong Cricket Club M1B,40.0,75.0,0.0,38.333333333333336,11
Squashathon M+,25.0,25.0,25.0,25.0,12
