Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Vitality Squash 2,100.0,100.0,100.0,100.0,0.0,80.0,7
JSA 1,50.0,100.0,100.0,100.0,0.0,70.0,8
i-Mask Advance Squash Club 6,20.0,75.0,50.0,50.0,25.0,44.0,21
Smart Squash 3,0.0,0.0,100.0,0.0,100.0,40.0,8
Smart Squash 2,0.0,100.0,100.0,0.0,0.0,40.0,5
Bravo D13,66.66666666666666,66.66666666666666,66.66666666666666,0.0,0.0,39.99999999999999,9
HKIS Div 13,20.0,66.66666666666666,50.0,50.0,0.0,37.33333333333333,12
i-Mask Advance Squash Club 7,33.33333333333333,66.66666666666666,0.0,50.0,0.0,30.0,12
NEXUS 3,100.0,50.0,0.0,0.0,0.0,30.0,4
