Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Sha Tin 1,Hong Kong Football Club 3A,Cornwall Street Squash Centre,11,2025-01-14,1.72136068034017,4.27863931965983
Kowloon Cricket Club 3A,NEXUS 1,Kowloon Cricket Club,11,2025-01-14,3.996998499249625,2.003001500750375
Hong Kong Football Club 3B,TNGX,Hong Kong Football Club,11,2025-01-14,2.7028514257128564,3.2971485742871436
Kowloon Cricket Club 3B,Young Player 3,Kowloon Cricket Club,11,2025-01-14,3.011505752876438,2.988494247123562
Hong Kong Football Club 3B,Young Player 3,Hong Kong Football Club,12,2025-01-21,1.7358679339669836,4.264132066033016
TNGX,NEXUS 1,Cornwall Street Squash Centre,12,2025-01-21,2.5752876438219108,3.4247123561780892
Sha Tin 1,Kowloon Cricket Club 3A,Cornwall Street Squash Centre,12,2025-01-21,1.6553276638319159,4.344672336168084
Happy Squash 1,Hong Kong Football Club 3A,Cornwall Street Squash Centre,12,2025-01-21,2.67783891945973,3.32216108054027
Kowloon Cricket Club 3A,Happy Squash 1,Kowloon Cricket Club,13,2025-02-11,3.6978489244622312,2.3021510755377688
Sha Tin 1,TNGX,Cornwall Street Squash Centre,13,2025-02-11,2.748874437218609,3.251125562781391
NEXUS 1,Young Player 3,Cornwall Street Squash Centre,13,2025-02-11,2.384192096048024,3.615807903951976
Hong Kong Football Club 3B,Kowloon Cricket Club 3B,Hong Kong Football Club,13,2025-02-11,1.759879939969985,4.240120060030015
Kowloon Cricket Club 3B,NEXUS 1,Kowloon Cricket Club,14,2025-02-18,3.726863431715858,2.273136568284142
Young Player 3,Sha Tin 1,HK Squash Centre,14,2025-02-18,4.444222111055527,1.5557778889444722
TNGX,Happy Squash 1,Cornwall Street Squash Centre,14,2025-02-18,2.372186093046523,3.627813906953477
Hong Kong Football Club 3A,Kowloon Cricket Club 3A,Hong Kong Football Club,14,2025-02-18,3.0530265132566283,2.9469734867433717
Hong Kong Football Club 3A,TNGX,Hong Kong Football Club,15,2025-02-25,4.2131065532766385,1.7868934467233617
Happy Squash 1,Young Player 3,Cornwall Street Squash Centre,15,2025-02-25,2.6923461730865434,3.3076538269134566
Kowloon Cricket Club 3B,Sha Tin 1,Kowloon Cricket Club,15,2025-02-25,4.34967483741871,1.6503251625812907
NEXUS 1,Hong Kong Football Club 3B,Cornwall Street Squash Centre,15,2025-02-25,3.755377688844422,2.244622311155578
Hong Kong Football Club 3B,Sha Tin 1,Hong Kong Football Club,16,2025-03-04,3.012006003001501,2.987993996998499
Kowloon Cricket Club 3B,Happy Squash 1,Kowloon Cricket Club,16,2025-03-04,3.414207103551776,2.585792896448224
Young Player 3,Hong Kong Football Club 3A,HK Squash Centre,16,2025-03-04,3.1635817908954476,2.8364182091045524
TNGX,Kowloon Cricket Club 3A,Cornwall Street Squash Centre,16,2025-03-04,1.9139569784892447,4.086043021510755
Kowloon Cricket Club 3A,Young Player 3,Kowloon Cricket Club,17,2025-03-11,3.3301650825412707,2.6698349174587293
Kowloon Cricket Club 3B,Hong Kong Football Club 3A,Kowloon Cricket Club,17,2025-03-11,2.9419709854927465,3.0580290145072535
Happy Squash 1,Hong Kong Football Club 3B,Cornwall Street Squash Centre,17,2025-03-11,4.03551775887944,1.9644822411205602
Sha Tin 1,NEXUS 1,Cornwall Street Squash Centre,17,2025-03-11,2.2866433216608306,3.7133566783391694
Young Player 3,Kowloon Cricket Club 3A,HK Squash Centre,18,2025-03-18,2.9889944972486244,3.0110055027513756
Hong Kong Football Club 3A,Kowloon Cricket Club 3B,Hong Kong Football Club,18,2025-03-18,3.371685842921461,2.628314157078539
Hong Kong Football Club 3B,Happy Squash 1,Hong Kong Football Club,18,2025-03-18,2.1210605302651326,3.8789394697348674
NEXUS 1,Sha Tin 1,Cornwall Street Squash Centre,18,2025-03-18,3.6593296648324163,2.3406703351675837
