Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
The Squash Club 2,100.0,87.5,87.5,87.5,62.5,85.0,40
Twister,25.0,100.0,87.5,75.0,87.5,75.0,40
Hong Kong Football Club 9,62.5,62.5,75.0,50.0,50.0,60.0,40
Centre Squash,37.5,62.5,62.5,75.0,50.0,57.5,38
The Hong Kong Jockey Club Div 9,50.0,37.5,37.5,62.5,50.0,47.5,40
i-Mask Advance Squash Club 3,62.5,62.5,50.0,50.0,0.0,45.0,40
Kowloon Cricket Club 9,87.5,25.0,25.0,37.5,37.5,42.5,40
Kinetic 3,12.5,25.0,37.5,12.5,62.5,30.0,40
BOSS,0.0,12.5,37.5,37.5,57.14285714285714,28.928571428571427,39
HKPF Squash Team,62.5,25.0,0.0,12.5,42.857142857142854,28.571428571428573,39
