Team,Played,Won,Lost,Points
Physical Chess 2,11,11,0,54
Hong Kong Football Club 7B,12,8,4,49
Hong Kong Football Club 7A,12,9,3,44
i-Mask Advance Squash Club 1,12,6,6,38
Thunder 1,12,6,6,35
UST,11,6,5,35
Xavier,12,5,7,33
Hong Kong Cricket Club D7A,12,5,7,31
Hong Kong Cricket Club D7B,12,4,8,29
Social Squash Team,12,4,8,24
Kinetic 1,12,1,11,17
