Team,Played,Won,Lost,Points
ERROR,12,11,1,57
Kowloon Cricket Club 5,10,10,0,54
Physical Chess 1,11,8,3,44
United Services Recreation Club 2,11,5,6,31
Hong Kong Football Club 5,11,5,6,31
Squashathon,12,4,8,31
Sha Tin 2,12,3,9,28
Happy Squash 2,11,3,8,19
NEXUS 2,12,2,10,10
