Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 14,13,11,2,62
The Squash Club 4,13,10,3,58
North District Sports Association 2,13,9,4,53
Physical Chess 5,12,9,3,49
8 Virtues + 1,13,7,6,41
Hong Kong Football Club 14,13,7,6,38
TKO Junior 1,13,7,6,38
RELAY 2,13,6,7,38
Ladies Recreation Club Div 14,13,3,10,26
TNG 3,12,5,7,23
Squash-On,13,3,10,21
Fusion Squash Club 4,13,0,13,4
