Team,Played,Won,Lost,Points
X-Alpha 1,13,12,1,65
Kowloon Cricket Club 3B,13,9,4,49
Happy Squash 1,13,9,4,49
Hong Kong Football Club 3A,13,6,7,36
NEXUS 1,13,5,8,34
Kowloon Cricket Club 3A,13,4,9,30
Hong Kong Football Club 3B,13,3,10,25
United Services Recreation Club 1,13,4,9,24
