Team,Played,Won,Lost,Points
i-Mask Advance Squash Club 5,12,11,1,52
Electrify Squash Div 11,12,9,3,48
The Zero Squash Club D11,12,9,3,47
Alpha CUHK,12,9,3,44
7NT,12,8,4,42
GMDBB,11,8,3,41
South China Athletic Association,12,4,8,30
Sea Bear,12,3,9,26
ZOMA,12,3,9,25
Tuen Mun Squash Club,12,1,11,19
Invader Squash,11,1,10,16
