Team,Played,Won,Lost,Points
Kowloon Cricket Club 4,13,10,3,54
X-Alpha 2,13,10,3,53
YLJR,13,9,4,50
TNGX,13,7,6,48
Sha Tin 1,13,8,5,43
Hong Kong Football Club 4B,13,7,6,38
Hong Kong Football Club 4A,13,6,7,37
Hong Kong Cricket Club D4A,13,4,9,27
The Squash Club 1,13,2,11,23
Hong Kong Cricket Club D4B,13,2,11,17
