Team,Played,Won,Lost,Points
YLJR,16,12,4,67
Kowloon Cricket Club 4,16,12,4,66
TNGX,16,10,6,65
X-Alpha 2,16,11,5,62
Sha Tin 1,16,11,5,57
Hong Kong Football Club 4B,16,8,8,45
Hong Kong Football Club 4A,16,7,9,40
Hong Kong Cricket Club D4A,16,4,12,27
The Squash Club 1,16,2,14,25
Hong Kong Cricket Club D4B,16,3,13,23
