Team,Played,Won,Lost,Points
X-Alpha 1,16,15,1,79
Kowloon Cricket Club 3B,16,12,4,63
Happy Squash 1,16,9,7,55
Hong Kong Football Club 3A,16,8,8,46
NEXUS 1,16,7,9,45
Hong Kong Football Club 3B,16,4,12,33
Kowloon Cricket Club 3A,16,4,12,32
United Services Recreation Club 1,16,5,11,31
