Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,16,15,1,83
Uncles,16,11,5,62
Hong Kong Football Club 6A,16,11,5,58
Kowloon Cricket Club 6A,16,10,6,56
Hong Kong Football Club 6B,16,9,7,51
Hong Kong Football Club 6C,16,9,7,47
Ladies Recreation Club Div 6,16,7,9,44
Electrify Squash Div 6,16,7,9,40
Fusion Squash Club 1,16,7,9,38
Hong Kong Cricket Club D6,16,4,12,33
Global Squash 1,16,3,13,33
X-Alpha 3,16,3,13,25
