Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,13,12,1,66
Hong Kong Football Club 2A,13,11,2,51
Hong Kong Football Club 2B,13,5,8,34
Hong Kong Cricket Club D2,13,3,10,24
Young Player 2,12,1,11,16
