Team,Played,Won,Lost,Points
JESSICA L4,14,11,3,54
JESSICA Mochis,14,11,3,48
Hong Kong Football Club JSA,14,9,5,42
The Squash Club L4,14,9,5,42
Kwai Tsing District Squash Club L4,14,5,9,32
Hong Kong Cricket Club L4,14,6,8,26
Squashathon Ladies,14,5,9,26
Hong Kong Cricket Club Rockettes,14,4,10,22
Hong Kong Football Club L4,14,3,11,22
