Team,Played,Won,Lost,Points
The Squash Club 4,16,13,3,75
Royal Hong Kong Yacht Club Div 14,16,13,3,73
North District Sports Association 2,16,12,4,68
Physical Chess 5,16,11,5,63
8 Virtues + 1,16,9,7,52
TKO Junior 1,16,9,7,50
RELAY 2,16,7,9,45
Hong Kong Football Club 14,16,8,8,43
Ladies Recreation Club Div 14,16,4,12,32
TNG 3,15,6,9,27
Squash-On,16,3,13,23
Fusion Squash Club 4,15,0,15,4
