Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8
Electrify Squash Div 15,21,12.75975975975976,8.24024024024024,71.82082082082081,90.7907907907908,48.64864864864865,21.72172172172172,13.213213213213212,7.207207207207207,5.105105105105105,2.5025025025025025,1.2012012012012012,0.40040040040040037
RELAY 2,21,11.365365365365365,9.634634634634635,67.27527527527528,76.37637637637637,20.42042042042042,22.822822822822822,19.61961961961962,13.513513513513514,9.10910910910911,7.207207207207207,4.2042042042042045,3.1031031031031033
Squashathon MeGa,21,11.184184184184184,9.815815815815816,64.68068068068068,61.76176176176176,13.213213213213212,16.516516516516518,15.115115115115115,16.916916916916914,13.813813813813812,11.11111111111111,8.008008008008009,5.305305305305305
Squash-On,21,10.745745745745745,10.254254254254255,61.1011011011011,42.54254254254254,6.306306306306306,9.60960960960961,13.213213213213212,13.413413413413414,16.016016016016017,13.213213213213212,12.712712712712712,15.515515515515515
TNG 3,21,9.96996996996997,11.03003003003003,60.869869869869866,38.03803803803804,3.5035035035035036,9.90990990990991,10.91091091091091,13.713713713713712,15.915915915915916,16.816816816816818,15.115115115115115,14.114114114114114
Serve - Ivors,21,9.673673673673674,11.326326326326326,59.87687687687688,31.83183183183183,2.6026026026026026,7.4074074074074066,9.90990990990991,11.911911911911911,14.614614614614615,15.815815815815814,18.91891891891892,18.81881881881882
Fusion Squash Club 3,21,9.67067067067067,11.32932932932933,59.74374374374374,34.334334334334336,3.1031031031031033,6.806806806806807,10.81081081081081,13.613613613613614,13.013013013013014,17.117117117117118,16.616616616616618,18.91891891891892
i-Mask Advance Squash Club 6,21,8.63063063063063,12.36936936936937,58.631631631631635,24.324324324324323,2.2022022022022023,5.205205205205205,7.207207207207207,9.70970970970971,12.412412412412413,16.216216216216218,23.223223223223226,23.823823823823822
