Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1B,88.88888888888889,88.88888888888889,55.55555555555556,77.77777777777777,27
Hong Kong Football Club M1A,37.5,62.5,83.33333333333334,61.111111111111114,22
Hong Kong Cricket Club M1B,62.5,50.0,62.5,58.333333333333336,24
Hong Kong Cricket Club M1A,40.0,30.0,12.5,27.5,28
Ladies Recreation Club M1,14.285714285714285,14.285714285714285,42.857142857142854,23.809523809523807,21
