Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7
Royal Hong Kong Yacht Club Div 15,18,13.589317863572715,4.410682136427285,72.87917583516703,100.0,81.95639127825565,17.20344068813763,0.8401680336067214,0.0,0.0,0.0,0.0
Squashathon One,18,12.38127625525105,5.61872374474895,67.26485297059412,99.99999999999999,17.563512702540507,72.85457091418283,9.501900380076016,0.08001600320064013,0.0,0.0,0.0
Physical Chess 5,18,10.817963592718543,7.182036407281457,59.18083616723345,98.67973594718944,0.48009601920384076,9.921984396879376,83.09661932386477,5.181036207241449,1.220244048809762,0.10002000400080016,0.0
HKIS Div 15,18,8.594518903780756,9.405481096219244,48.540508101620325,44.30886177235447,0.0,0.020004000800160033,4.140828165633127,40.14802960592118,33.766753350670136,21.684336867373474,0.24004800960192038
United Services Recreation Club 4,18,7.887977595519104,10.112022404480896,47.62712542508501,33.446689337867575,0.0,0.0,1.5603120624124824,31.88637727545509,35.647129425885176,30.326065213042607,0.580116023204641
Hong Kong Cricket Club 8,18,5.718943788757752,12.281056211242248,46.95659131826365,23.544708941788357,0.0,0.0,0.8601720344068814,22.684536907381474,29.12582516503301,46.28925785157031,1.0402080416083215
Sha Tin 7,18,4.01000200040008,13.98999799959992,33.550910182036404,0.020004000800160033,0.0,0.0,0.0,0.020004000800160033,0.24004800960192038,1.6003200640128026,98.13962792558512
