Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8
Electrify Squash Div 15,21,18.278055611122223,2.7219443888777755,98.78115623124626,100.0,99.85997199439888,0.14002800560112022,0.0,0.0,0.0,0.0,0.0,0.0
RELAY 2,21,14.222644528905782,6.777355471094219,81.65513102620524,100.0,0.12002400480096019,85.71714342868574,14.162832566513304,0.0,0.0,0.0,0.0,0.0
Squash-On,21,13.808561712342469,7.191438287657531,73.94878975795159,100.00000000000001,0.020004000800160033,14.122824564912984,84.4368873774755,1.4202840568113624,0.0,0.0,0.0,0.0
Squashathon MeGa,21,10.489697939587916,9.510302060412082,60.75595119023805,82.89657931586316,0.0,0.020004000800160033,1.3802760552110422,81.49629925985197,14.022804560912183,3.0406081216243246,0.040008001600320066,0.0
Fusion Squash Club 3,21,7.886577315463093,13.113422684536907,53.665533106621325,12.882576515303061,0.0,0.0,0.020004000800160033,12.8625725145029,54.27085417083417,30.026005201040206,2.8005601120224046,0.020004000800160033
TNG 3,21,8.870374074814963,12.129625925185037,50.57751550310062,4.200840168033607,0.0,0.0,0.0,4.200840168033607,30.306061212242447,58.03160632126425,7.121424284856971,0.34006801360272054
i-Mask Advance Squash Club 6,21,5.788157631526305,15.211842368473695,42.42888577715543,0.020004000800160033,0.0,0.0,0.0,0.020004000800160033,1.340268053610722,8.661732346469293,81.43628725745148,8.541708341668333
Serve - Ivors,21,3.6559311862372477,16.344068813762753,34.1870374074815,0.0,0.0,0.0,0.0,0.0,0.060012002400480095,0.24004800960192038,8.601720344068815,91.09821964392879
