Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Squashathon Junior,13,10,3,59,49,16,0,5,0,0
Happy Squash 5,13,10,3,53,43,22,0,4,0,2
Dream Catchers,13,10,3,51,41,24,1,5,0,0
TKO Junior 2,13,9,4,48,39,26,0,8,0,0
Electrify Squash Div 15,13,4,9,28,26,39,2,1,0,0
Vitality Squash 3,13,4,9,28,25,40,7,5,1,1
RC,13,4,9,23,23,42,16,4,3,0
NEXUS 4,13,1,12,15,14,51,6,0,0,1
