Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
i-Mask Advance Squash Club 2,11,10,1,50,40,15,1,1,0,0
Sha Tin 3,11,9,2,49,40,15,0,0,0,1
Squashathon Zero,11,7,4,41,34,21,0,1,0,0
Physical Chess 3,11,6,5,36,30,25,0,0,0,0
TOMCAT,12,4,8,29,25,35,1,1,0,0
Kinetic 2,11,3,8,26,23,32,1,6,0,0
LONGVIEW,11,0,11,2,3,52,6,0,1,0
