Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
TNGX,75.0,75.0,100.0,100.0,50.0,80.0,18
YLJR,75.0,75.0,100.0,75.0,66.66666666666666,78.33333333333333,19
Kowloon Cricket Club 4,42.857142857142854,71.42857142857143,57.14285714285714,57.14285714285714,100.0,65.71428571428571,34
Sha Tin 1,100.0,60.0,60.0,60.0,25.0,61.0,24
X-Alpha 2,25.0,75.0,75.0,75.0,50.0,60.0,18
Hong Kong Football Club 4A,33.33333333333333,83.33333333333334,50.0,33.33333333333333,83.33333333333334,56.66666666666667,30
The Squash Club 1,100.0,25.0,25.0,25.0,25.0,40.0,20
Hong Kong Football Club 4B,40.0,40.0,40.0,40.0,40.0,40.0,25
Hong Kong Cricket Club D4A,16.666666666666664,33.33333333333333,33.33333333333333,40.0,75.0,39.666666666666664,27
Hong Kong Cricket Club D4B,16.666666666666664,0.0,33.33333333333333,33.33333333333333,33.33333333333333,23.33333333333333,30
