Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 12,75.0,87.5,87.5,75.0,71.42857142857143,79.28571428571429,39
Star River 1,80.0,80.0,100.0,75.0,33.33333333333333,73.66666666666666,21
Sha Tin 5,40.0,60.0,40.0,60.0,100.0,60.0,23
Global Squash 2,0.0,100.0,0.0,100.0,50.0,50.0,10
Physical Chess 4,42.857142857142854,66.66666666666666,33.33333333333333,40.0,60.0,48.57142857142857,29
Winter Warriors,80.0,40.0,40.0,60.0,0.0,44.0,25
Hong Kong Football Club 12A,0.0,25.0,66.66666666666666,66.66666666666666,33.33333333333333,38.33333333333333,17
CSD Squash Team,100.0,60.0,25.0,0.0,0.0,37.0,18
Hong Kong Football Club 12B,20.0,20.0,40.0,20.0,40.0,28.0,25
SKCSC Div 12,20.0,20.0,0.0,0.0,20.0,12.0,25
Latecomers,60.0,0.0,0.0,0.0,0.0,12.0,19
