Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
SKCSC M4,100.0,100.0,85.71428571428571,100.0,85.71428571428571,94.28571428571429,35
United Services Recreation Club M4,57.14285714285714,57.14285714285714,57.14285714285714,85.71428571428571,100.0,71.42857142857142,35
WAKO,50.0,50.0,66.66666666666666,83.33333333333334,100.0,70.0,29
Hong Kong Football Club M4B,60.0,80.0,80.0,75.0,50.0,69.0,23
Hong Kong Football Club M4A,50.0,83.33333333333334,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,30
Kowloon Cricket Club M4,28.57142857142857,71.42857142857143,71.42857142857143,71.42857142857143,57.14285714285714,60.0,35
Hong Kong Cricket Club M4,50.0,33.33333333333333,66.66666666666666,50.0,50.0,50.0,30
Bolton,100.0,50.0,0.0,0.0,50.0,40.0,10
Hong Kong Club Blue,14.285714285714285,14.285714285714285,42.857142857142854,57.14285714285714,57.14285714285714,37.14285714285714,35
Royal Hong Kong Yacht Club M4,22.22222222222222,33.33333333333333,22.22222222222222,11.11111111111111,33.33333333333333,24.444444444444443,45
