Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Physical Chess 2,100.0,100.0,100.0,66.66666666666666,50.0,83.33333333333333,14
i-Mask Advance Squash Club 1,100.0,75.0,75.0,50.0,50.0,70.0,20
Hong Kong Football Club 7B,50.0,75.0,50.0,75.0,75.0,65.0,20
UST,100.0,80.0,40.0,25.0,50.0,59.0,22
Hong Kong Cricket Club D7B,28.57142857142857,57.14285714285714,71.42857142857143,42.857142857142854,83.33333333333334,56.66666666666667,34
Hong Kong Football Club 7A,80.0,40.0,80.0,40.0,40.0,56.0,25
Xavier,50.0,75.0,50.0,50.0,0.0,45.0,18
Thunder 1,50.0,50.0,50.0,0.0,50.0,40.0,20
Hong Kong Cricket Club D7A,25.0,25.0,50.0,50.0,0.0,30.0,17
Social Squash Team,33.33333333333333,0.0,16.666666666666664,50.0,40.0,28.0,29
Kinetic 1,0.0,40.0,0.0,0.0,100.0,28.0,24
