Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club L2B,75.0,66.66666666666666,100.0,100.0,0.0,68.33333333333333,10
Kowloon Cricket Club L2B,40.0,60.0,60.0,80.0,0.0,48.0,20
Kowloon Cricket Club L2A,100.0,50.0,50.0,0.0,0.0,40.0,8
Hong Kong Cricket Club L2,33.33333333333333,0.0,20.0,50.0,0.0,20.666666666666664,20
Hong Kong Football Club L2A,50.0,25.0,0.0,0.0,0.0,15.0,13
JESSICA L2 [withdrawal],0.0,0.0,0.0,0.0,0.0,0.0,0
