Team Name,Home,Average Home Score,Average Away Score,home_away_diff
SKCSC M4,Masters - Cornwall Street Squash Centre,4.666666666666667,2.5714285714285716,2.0952380952380953
United Services Recreation Club M4,United Services Recreation Club,3.625,2.2222222222222223,1.4027777777777777
WAKO,Masters - Harbour Road Sports Centre,3.5714285714285716,2.625,0.9464285714285716
Bolton,Masters - Harbour Road Sports Centre,2.0,1.1428571428571428,0.8571428571428572
Hong Kong Football Club M4A,Hong Kong Football Club,3.2857142857142856,2.5714285714285716,0.714285714285714
Hong Kong Football Club M4B,Hong Kong Football Club,3.4285714285714284,2.75,0.6785714285714284
Hong Kong Club Blue,The Hong Kong Club,1.5555555555555556,1.0,0.5555555555555556
Royal Hong Kong Yacht Club M4,Royal Hong Kong Yacht Club,1.2222222222222223,0.8571428571428571,0.3650793650793652
Kowloon Cricket Club M4,Kowloon Cricket Club,3.0,2.7777777777777777,0.22222222222222232
Hong Kong Cricket Club M4,Hong Kong Cricket Club,2.3333333333333335,2.5714285714285716,-0.23809523809523814
