Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 11,100.0,100.0,100.0,100.0,100.0,100.0,10
i-Mask Advance Squash Club 5,50.0,100.0,100.0,100.0,100.0,90.0,10
Alpha CUHK,100.0,50.0,100.0,100.0,50.0,80.0,10
GMDBB,100.0,100.0,100.0,0.0,100.0,80.0,5
South China Athletic Association,100.0,50.0,50.0,50.0,0.0,50.0,10
The Zero Squash Club D11,50.0,100.0,0.0,0.0,50.0,40.0,10
ZOMA,0.0,50.0,50.0,50.0,50.0,40.0,10
7NT,0.0,0.0,50.0,50.0,50.0,30.0,10
Sea Bear,0.0,0.0,0.0,50.0,50.0,20.0,10
Tuen Mun Squash Club,50.0,0.0,0.0,0.0,0.0,10.0,10
Invader Squash,0.0,0.0,0.0,0.0,0.0,0.0,5
