Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 14,100.0,100.0,100.0,100.0,100.0,100.0,5.0
Hong Kong Football Club 14,100.0,0.0,100.0,50.0,100.0,70.0,9.0
Ladies Recreation Club Div 14,50.0,50.0,100.0,100.0,0.0,60.0,6.0
North District Sports Association 2,100.0,0.0,100.0,100.0,0.0,60.0,5.0
The Squash Club 4,100.0,100.0,100.0,0.0,0.0,60.0,5.0
8 Virtues + 1,50.0,100.0,0.0,100.0,0.0,50.0,5.0
RELAY 2,50.0,100.0,0.0,50.0,50.0,50.0,10.0
Physical Chess 5,0.0,100.0,0.0,0.0,100.0,40.0,5.0
TKO Junior 1,0.0,0.0,50.0,50.0,50.0,30.0,10.0
Fusion Squash Club 4,50.0,0.0,50.0,0.0,0.0,20.0,9.0
Squash-On,0.0,50.0,0.0,0.0,0.0,10.0,8.0
TNG 3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
