Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 1,66.66666666666666,100.0,83.33333333333334,83.33333333333333,18
FWD,66.66666666666666,33.33333333333333,75.0,58.333333333333336,16
Kowloon Cricket Club 1A,33.33333333333333,66.66666666666666,20.0,39.99999999999999,17
Hong Kong Cricket Club 1,57.14285714285714,14.285714285714285,42.857142857142854,38.095238095238095,21
Kowloon Cricket Club 1B,28.57142857142857,42.857142857142854,33.33333333333333,34.92063492063492,20
