Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
X-Alpha 4,80.0,100.0,90.0,100.0,100.0,94.0
Fusion Squash Club 2,55.55555555555556,66.66666666666666,100.0,75.0,83.33333333333334,76.11111111111111
Vitality Squash 2,70.0,50.0,50.0,40.0,33.33333333333333,48.666666666666664
i-Mask Advance Squash Club 8,85.71428571428571,14.285714285714285,28.57142857142857,33.33333333333333,25.0,37.38095238095237
Happy Squash 3,33.33333333333333,33.33333333333333,33.33333333333333,44.44444444444444,37.5,36.388888888888886
Smart Squash 2,33.33333333333333,55.55555555555556,28.57142857142857,42.857142857142854,0.0,32.06349206349206
i-Mask Advance Squash Club 7,12.5,37.5,28.57142857142857,28.57142857142857,50.0,31.428571428571427
Friend Club 6,30.0,30.0,22.22222222222222,22.22222222222222,37.5,28.388888888888893
