Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 18,52.38095238095239,71.42857142857143,80.0,93.75,93.33333333333333,78.17857142857143,93
Hong Kong Football Club 18,90.0,85.0,55.55555555555556,58.82352941176471,72.72727272727273,72.4212715389186,86
Sha Tin Squash Rackets Club 7,50.0,70.0,68.42105263157895,70.58823529411765,66.66666666666666,65.13519091847266,88
Sky Fighter,70.58823529411765,47.05882352941176,87.5,55.55555555555556,20.0,56.140522875817,64
Kowloon Cricket Club 18,50.0,58.82352941176471,47.05882352941176,56.25,66.66666666666666,55.75980392156862,80
Ladies Recreation Club Div 18,52.38095238095239,57.89473684210527,50.0,60.0,57.14285714285714,55.48370927318297,94
Physical Chess 5,42.10526315789473,27.77777777777778,64.70588235294117,56.25,54.54545454545454,49.07687556681364,81
North District Sports Association 3,72.72727272727273,68.18181818181817,45.0,29.411764705882355,16.666666666666664,46.39750445632798,93
Hong Kong Cricket Club 8,50.0,35.294117647058826,33.33333333333333,25.0,25.0,33.72549019607843,70
Vitality Squash 3,50.0,11.76470588235294,35.714285714285715,22.22222222222222,0.0,23.940242763772176,61
Fusion Squash Club 3,18.181818181818183,40.0,15.789473684210526,30.0,0.0,20.794258373205743,75
Elite Team,0.0,11.11111111111111,6.666666666666667,13.333333333333334,11.11111111111111,8.444444444444446,75
