Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Phoenix,78.57142857142857,100.0,100.0,85.71428571428571,64.28571428571429,85.71428571428571,70
Kowloon Cricket Club M3,66.66666666666666,80.0,80.0,40.0,71.42857142857143,67.61904761904762,74
Hong Kong Football Club M3A,64.28571428571429,50.0,85.71428571428571,64.28571428571429,42.857142857142854,61.42857142857142,70
Hong Kong Cricket Club M3,73.33333333333333,40.0,46.666666666666664,60.0,60.0,56.0,75
Royal Hong Kong Yacht Club M3,46.666666666666664,53.333333333333336,40.0,40.0,66.66666666666666,49.33333333333333,75
United Services Recreation Club M3,33.33333333333333,40.0,40.0,53.333333333333336,57.14285714285714,44.76190476190476,74
Hong Kong Club Blue,61.53846153846154,23.076923076923077,23.076923076923077,38.46153846153847,23.076923076923077,33.84615384615385,65
Hong Kong Football Club M3B,26.666666666666668,40.0,20.0,33.33333333333333,33.33333333333333,30.666666666666664,75
Bolton,0.0,21.428571428571427,14.285714285714285,35.714285714285715,28.57142857142857,19.999999999999996,70
