Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
YLJR 2,88.23529411764706,88.23529411764706,100.0,66.66666666666666,63.63636363636363,81.35472370766487,77
TNG 1,66.66666666666666,55.55555555555556,70.58823529411765,75.0,81.81818181818183,69.92572786690434,80
Physical Chess 3,56.25,62.5,25.0,81.25,84.61538461538461,61.92307692307693,77
Smart Squash 1,68.75,81.25,73.33333333333333,42.857142857142854,30.0,59.23809523809523,71
JAVA,46.15384615384615,23.076923076923077,46.15384615384615,23.076923076923077,30.0,33.69230769230769,62
Friend Club 4,18.75,18.75,18.75,21.428571428571427,10.0,17.535714285714285,72
i-Mask Advance Squash Club 4,0.0,12.5,12.5,25.0,33.33333333333333,16.666666666666664,69
