Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Martinis,TFST,HK Squash Centre (HKSC),1,16/10/2019,3-2,"['3-0', '1-3', '3-0', '1-3', '3-2']",3,2,11,8
KTSC,Physical Chess 2,HK Squash Centre (HKSC),1,16/10/2019,2-3,"['0-3', '2-3', '3-2', '2-3', '3-0']",2,3,10,11
Andy and Friends 2,Tuen Mun Squash Club 1,Pei Ho Street (PHSSC),1,16/10/2019,4-1,"['3-1', '3-1', '3-1', '1-3', '3-2']",4,1,13,8
Castlers & Friends,Honey Badger 1,HK Squash Centre (HKSC),1,16/10/2019,0-5,"['0-3', '2-3', '1-3', '0-3', '0-3']",0,5,3,15
PERRIER SERGIO TACCHINI KCC 7,Hong Kong Football Club 11,Kowloon Cricket Club (KCC),1,16/10/2019,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Andy and Friends 2,TFST,Cornwall Street (CSPSC),2,23/10/2019,3-2,"['3-0', '3-0', '3-0', '1-3', '0-3']",3,2,10,6
Physical Chess 2,Hong Kong Football Club 11,Cornwall Street (CSPSC),2,23/10/2019,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
Martinis,KTSC,HK Squash Centre (HKSC),2,23/10/2019,1-4,"['0-3', '1-3', '3-0', '1-3', '0-3']",1,4,5,12
HKU 2,Tuen Mun Squash Club 1,HK Squash Centre (HKSC),2,23/10/2019,4-1,"['3-2', '0-3', '3-1', '3-2', 'CR']",4,1,12,8
PERRIER SERGIO TACCHINI KCC 7,Castlers & Friends,Kowloon Cricket Club (KCC),2,23/10/2019,4-1,"['3-0', '2-3', '3-1', '3-1', '3-1']",4,1,14,6
TFST,HKU 2,Cornwall Street (CSPSC),3,30/10/2019,1-4,"['0-3', '3-1', '0-3', '2-3', '0-3']",1,4,5,13
KTSC,Andy and Friends 2,Cornwall Street (CSPSC),3,30/10/2019,1-4,"['1-3', '1-3', '2-3', '3-1', '1-3']",1,4,8,13
Castlers & Friends,Physical Chess 2,HK Squash Centre (HKSC),3,30/10/2019,2-3,"['1-3', '0-3', '0-3', '3-1', '3-2']",2,3,7,12
