Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Mercury,Warriors 2,HK Squash Centre (HKSC),9,13/12/2019,2-3,"['1-3', '1-3', '3-2', '1-3', '3-2']",2,3,9,13
A Squash 2,EdUHK,Wai Tsuen (WTSC),9,13/12/2019,3-2,"['3-0', '0-3', '1-3', '3-0', 'CR']",3,2,10,6
The Squash Club,Warriors 2,Cornwall Street (CSPSC),10,03/01/2020,1-4,"['1-3', '1-3', '1-3', '0-3', '3-0']",1,4,6,12
i-Mask Advance Squash Club 7,Friend Club 4,Cornwall Street (CSPSC),10,03/01/2020,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Mercury,EdUHK,HK Squash Centre (HKSC),10,03/01/2020,3-2,"['0-3', '2-3', '3-1', '3-0', '3-0']",3,2,11,7
Hong Kong Cricket Club 12,A Squash 2,Hong Kong Cricket Club (HKCC),10,03/01/2020,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
EdUHK,The Squash Club,Cornwall Street (CSPSC),11,10/01/2020,1-4,"['1-3', '1-3', '2-3', '0-3', 'CR']",1,4,4,15
Friend Club 4,A Squash 2,Kwun Chung (KCSC),11,10/01/2020,3-2,"['0-3', '0-3', '3-1', '3-1', 'CR']",3,2,9,8
Warriors 2,Spark 3,Pei Ho Street (PHSSC),11,10/01/2020,3-2,"['1-3', '3-1', '3-1', '0-3', '3-0']",3,2,10,8
Mercury,Hong Kong Cricket Club 12,HK Squash Centre (HKSC),11,10/01/2020,3-2,"['0-3', '3-0', '3-1', '3-0', '1-3']",3,2,10,7
Hong Kong Cricket Club 12,The Squash Club,Hong Kong Cricket Club (HKCC),12,17/01/2020,3-2,"['0-3', '1-3', '3-1', '3-0', 'CR']",3,2,10,7
Mercury,Friend Club 4,HK Squash Centre (HKSC),12,17/01/2020,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
A Squash 2,i-Mask Advance Squash Club 7,Wai Tsuen (WTSC),12,17/01/2020,0-5,"['1-3', '0-3', '0-3', '2-3', '0-3']",0,5,3,15
