Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Young Player 3,Hong Kong Football Club 3A,Hong Kong Sports Institute (HKSI),1,15/10/2019,3-2,"['3-0', '3-0', '3-0', '1-3', '1-3']",3,2,11,6
PERRIER SERGIO TACCHINI KCC 3,i-Mask Advance Squash Club 1,Kowloon Cricket Club (KCC),1,15/10/2019,4-1,"['2-3', '3-0', '3-0', '3-1', 'CR']",4,1,14,4
United Services Recreation Club - FWD 1,Raptors,United Services Recreation Club (USRC),1,15/10/2019,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Raptors,Young Player 3,Cornwall Street (CSPSC),2,22/10/2019,1-4,"['0-3', '0-3', '0-3', '3-2', '0-3']",1,4,3,14
Hong Kong Football Club 3A,PERRIER SERGIO TACCHINI KCC 3,Hong Kong Football Club (HKFC),2,22/10/2019,3-2,"['3-2', '1-3', '3-1', '1-3', '3-0']",3,2,11,9
Hong Kong Football Club 3B,United Services Recreation Club - FWD 1,Hong Kong Football Club (HKFC),2,22/10/2019,2-3,"['0-3', '3-0', '2-3', '3-0', '1-3']",2,3,9,9
i-Mask Advance Squash Club 1,Hong Kong Football Club 3A,Cornwall Street (CSPSC),3,29/10/2019,1-4,"['3-2', '0-3', '1-3', '1-3', '0-3']",1,4,5,14
Young Player 3,Hong Kong Football Club 3B,Hong Kong Sports Institute (HKSI),3,29/10/2019,3-2,"['3-2', '0-3', '3-2', '3-2', '1-3']",3,2,10,12
PERRIER SERGIO TACCHINI KCC 3,Raptors,Kowloon Cricket Club (KCC),3,29/10/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Raptors,i-Mask Advance Squash Club 1,Cornwall Street (CSPSC),4,05/11/2019,3-2,"['3-1', '1-3', '1-3', '3-0', '3-1']",3,2,11,8
Hong Kong Football Club 3B,PERRIER SERGIO TACCHINI KCC 3,Hong Kong Football Club (HKFC),4,05/11/2019,0-5,"['1-3', '2-3', '0-3', '1-3', '0-3']",0,5,4,15
United Services Recreation Club - FWD 1,Young Player 3,United Services Recreation Club (USRC),4,05/11/2019,2-3,"['1-3', '3-2', '3-0', '0-3', '2-3']",2,3,9,11
Hong Kong Football Club 3A,Raptors,Hong Kong Football Club (HKFC),5,12/11/2019,5-0,"['3-1', '3-2', '3-2', '3-0', 'CR']",5,0,15,5
Young Player 3,i-Mask Advance Squash Club 1,Hong Kong Sports Institute (HKSI),6,19/11/2019,4-1,"['3-2', '2-3', 'WO', 'WO', 'WO']",4,1,14,5
Raptors,Hong Kong Football Club 3B,Cornwall Street (CSPSC),6,19/11/2019,0-5,"['0-3', '0-3', '0-3', '1-3', 'WO']",0,5,1,15
Hong Kong Football Club 3A,United Services Recreation Club - FWD 1,Hong Kong Football Club (HKFC),6,19/11/2019,4-1,"['3-2', '3-0', '1-3', 'WO', 'WO']",4,1,13,5
United Services Recreation Club - FWD 1,i-Mask Advance Squash Club 1,United Services Recreation Club (USRC),7,26/11/2019,4-1,"['3-1', '3-1', '2-3', '3-2', '3-0']",4,1,14,7
Hong Kong Football Club 3A,Hong Kong Football Club 3B,Hong Kong Football Club (HKFC),7,26/11/2019,0-5,"['0-3', '1-3', '1-3', '0-3', '2-3']",0,5,4,15
Young Player 3,PERRIER SERGIO TACCHINI KCC 3,Hong Kong Sports Institute (HKSI),7,26/11/2019,4-1,"['3-0', '3-0', '3-2', '3-0', '0-3']",4,1,12,5
Hong Kong Football Club 3B,Hong Kong Football Club 3A,Hong Kong Football Club (HKFC),8,03/12/2019,5-0,"['3-2', '3-0', '3-1', '3-1', '3-1']",5,0,15,5
PERRIER SERGIO TACCHINI KCC 3,Young Player 3,Kowloon Cricket Club (KCC),8,03/12/2019,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
i-Mask Advance Squash Club 1,United Services Recreation Club - FWD 1,Cornwall Street (CSPSC),8,03/12/2019,1-4,"['1-3', '1-3', '3-2', '2-3', '0-3']",1,4,7,14
United Services Recreation Club - FWD 1,Raptors,United Services Recreation Club (USRC),9,10/12/2019,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
i-Mask Advance Squash Club 1,PERRIER SERGIO TACCHINI KCC 3,Cornwall Street (CSPSC),9,10/12/2019,0-5,"['0-3', '2-3', 'CR', 'CR', 'CR']",0,5,2,15
Hong Kong Football Club 3A,Young Player 3,Hong Kong Football Club (HKFC),9,10/12/2019,3-2,"['2-3', '0-3', '3-0', '3-2', '3-1']",3,2,11,9
Young Player 3,Raptors,Hong Kong Sports Institute (HKSI),10,07/01/2020,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
PERRIER SERGIO TACCHINI KCC 3,Hong Kong Football Club 3A,Kowloon Cricket Club (KCC),10,07/01/2020,4-1,"['3-0', '3-1', '3-0', '3-2', '0-3']",4,1,12,6
United Services Recreation Club - FWD 1,Hong Kong Football Club 3B,United Services Recreation Club (USRC),10,07/01/2020,3-2,"['3-0', '0-3', '3-0', '3-1', '1-3']",3,2,10,7
Raptors,PERRIER SERGIO TACCHINI KCC 3,Cornwall Street (CSPSC),11,14/01/2020,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Football Club 3B,Young Player 3,Hong Kong Football Club (HKFC),11,14/01/2020,3-2,"['1-3', '3-2', '3-0', '2-3', '3-1']",3,2,12,9
Hong Kong Football Club 3A,i-Mask Advance Squash Club 1,Hong Kong Football Club (HKFC),11,14/01/2020,4-1,"['1-3', '3-1', 'CR', 'CR', 'CR']",4,1,13,4
