Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
PERRIER SERGIO TACCHINI KCC 4,Friend Club 1,Kowloon Cricket Club (KCC),1,14/10/2019,3-2,"['3-0', '0-3', '3-1', '3-1', '2-3']",3,2,11,8
HEAD SHATIN 1,Smart Squash 1,Cornwall Street (CSPSC),2,21/10/2019,2-3,"['3-0', '3-2', '1-3', '1-3', '1-3']",2,3,9,11
Spark 1,PERRIER SERGIO TACCHINI KCC 4,HK Squash Centre (HKSC),2,21/10/2019,4-1,"['2-3', '3-2', '3-2', '3-0', '3-1']",4,1,14,8
Friend Club 1,TNGX,Kwun Chung (KCSC),2,21/10/2019,1-4,"['1-3', '0-3', '3-1', '0-3', '0-3']",1,4,4,13
Hong Kong Football Club 4,Hong Kong Cricket Club 4,Hong Kong Football Club (HKFC),2,21/10/2019,3-2,"['3-1', '0-3', '2-3', '3-0', '3-0']",3,2,11,7
TNGX,Spark 1,Cornwall Street (CSPSC),3,28/10/2019,5-0,"['3-1', '3-1', '3-0', 'CR', 'CR']",5,0,15,2
Smart Squash 1,Hong Kong Football Club 4,Cornwall Street (CSPSC),3,28/10/2019,3-2,"['0-3', '3-0', '3-0', '0-3', '3-2']",3,2,9,8
Hong Kong Cricket Club 4,Friend Club 1,Hong Kong Cricket Club (HKCC),3,28/10/2019,3-2,"['0-3', '2-3', '3-1', '3-1', '3-0']",3,2,11,8
PERRIER SERGIO TACCHINI KCC 4,HEAD SHATIN 1,Kowloon Cricket Club (KCC),3,28/10/2019,3-2,"['3-0', '3-0', '3-0', '2-3', '1-3']",3,2,12,6
Smart Squash 1,PERRIER SERGIO TACCHINI KCC 4,Cornwall Street (CSPSC),4,04/11/2019,2-3,"['0-3', '0-3', '3-0', '3-2', '1-3']",2,3,7,11
HEAD SHATIN 1,TNGX,Cornwall Street (CSPSC),4,04/11/2019,0-5,"['0-3', '2-3', '0-3', '1-3', '0-3']",0,5,3,15
Spark 1,Hong Kong Cricket Club 4,HK Squash Centre (HKSC),4,04/11/2019,2-3,"['3-2', '1-3', '0-3', '0-3', '3-0']",2,3,7,11
Friend Club 1,Hong Kong Football Club 4,Kwun Chung (KCSC),4,04/11/2019,1-4,"['3-0', '1-3', '1-3', '1-3', '1-3']",1,4,7,12
TNGX,Hong Kong Football Club 4,Cornwall Street (CSPSC),5,25/11/2019,0-5,"['0-3', '0-3', '1-3', '0-3', '1-3']",0,5,2,15
Spark 1,HEAD SHATIN 1,HK Squash Centre (HKSC),5,25/11/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
Smart Squash 1,Friend Club 1,Cornwall Street (CSPSC),5,25/11/2019,3-2,"['0-3', '3-2', '1-3', '3-1', '3-0']",3,2,10,9
PERRIER SERGIO TACCHINI KCC 4,Hong Kong Cricket Club 4,Kowloon Cricket Club (KCC),5,25/11/2019,4-1,"['3-0', '0-3', '3-1', '3-2', '3-0']",4,1,12,6
TNGX,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),6,02/12/2019,1-4,"['3-0', '1-3', '0-3', '1-3', '2-3']",1,4,7,12
Spark 1,Smart Squash 1,HK Squash Centre (HKSC),6,02/12/2019,1-4,"['3-0', '1-3', '1-3', '1-3', 'CR']",1,4,6,12
HEAD SHATIN 1,Hong Kong Football Club 4,Cornwall Street (CSPSC),6,02/12/2019,2-3,"['3-0', '3-1', '1-3', '1-3', '0-3']",2,3,8,10
Smart Squash 1,Spark 1,Cornwall Street (CSPSC),7,09/12/2019,4-1,"['3-1', '3-0', '2-3', '3-0', 'CR']",4,1,14,4
Friend Club 1,PERRIER SERGIO TACCHINI KCC 4,Kwun Chung (KCSC),7,09/12/2019,3-2,"['3-0', '0-3', '3-2', '3-0', '0-3']",3,2,9,8
Hong Kong Cricket Club 4,TNGX,Hong Kong Cricket Club (HKCC),7,09/12/2019,4-1,"['1-3', '3-0', '3-2', '3-2', 'CR']",4,1,13,7
Hong Kong Football Club 4,HEAD SHATIN 1,Hong Kong Football Club (HKFC),7,09/12/2019,3-2,"['3-1', '0-3', '2-3', '3-1', '3-2']",3,2,11,10
Smart Squash 1,HEAD SHATIN 1,Cornwall Street (CSPSC),8,06/01/2020,2-3,"['3-0', '2-3', '3-0', '1-3', '2-3']",2,3,11,9
TNGX,Friend Club 1,Cornwall Street (CSPSC),8,06/01/2020,2-3,"['3-0', '3-0', '1-3', '1-3', '1-3']",2,3,9,9
Hong Kong Cricket Club 4,Hong Kong Football Club 4,Hong Kong Cricket Club (HKCC),8,06/01/2020,1-4,"['0-3', '3-0', '0-3', '1-3', '1-3']",1,4,5,12
PERRIER SERGIO TACCHINI KCC 4,Spark 1,Kowloon Cricket Club (KCC),8,06/01/2020,4-1,"['3-1', '1-3', 'CR', 'CR', 'CR']",4,1,13,4
HEAD SHATIN 1,PERRIER SERGIO TACCHINI KCC 4,Cornwall Street (CSPSC),9,13/01/2020,2-3,"['3-0', '1-3', '0-3', '3-0', '1-3']",2,3,8,9
Spark 1,TNGX,HK Squash Centre (HKSC),9,13/01/2020,3-2,"['2-3', '3-1', '3-0', '3-0', 'CR']",3,2,14,4
Friend Club 1,Hong Kong Cricket Club 4,Kwun Chung (KCSC),9,13/01/2020,4-1,"['3-0', '2-3', '3-0', '3-0', '3-0']",4,1,14,3
Hong Kong Football Club 4,Smart Squash 1,Hong Kong Football Club (HKFC),9,13/01/2020,2-3,"['3-0', '1-3', '2-3', '3-0', '2-3']",2,3,11,9
TNGX,Smart Squash 1,Cornwall Street (CSPSC),10,20/01/2020,2-3,"['3-0', '0-3', '1-3', '3-2', '1-3']",2,3,8,11
Friend Club 1,Spark 1,Kwun Chung (KCSC),10,20/01/2020,4-1,"['3-0', '3-0', '3-1', '3-1', '0-3']",4,1,12,5
HEAD SHATIN 1,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),10,20/01/2020,3-2,"['1-3', '1-3', '3-0', '3-1', '3-1']",3,2,11,8
PERRIER SERGIO TACCHINI KCC 4,Hong Kong Football Club 4,Kowloon Cricket Club (KCC),10,20/01/2020,0-5,"['0-3', '2-3', '0-3', '1-3', '0-3']",0,5,3,15
