Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
i-Mask Advance Squash Club 5,Hong Kong Cricket Club 8,Cornwall Street (CSPSC),1,14/10/2019,0-5,"['2-3', '1-3', '0-3', '1-3', '1-3']",0,5,5,15
HEAD SHATIN 3,PERRIER SERGIO TACCHINI KCC 6,Cornwall Street (CSPSC),1,14/10/2019,1-4,"['3-1', '0-3', '2-3', '0-3', '0-3']",1,4,5,13
Hong Kong Football Club 8A,Hong Kong Football Club 8B,Hong Kong Football Club (HKFC),1,14/10/2019,3-2,"['2-3', '3-1', '3-1', '1-3', '3-0']",3,2,12,8
i-Mask Advance Squash Club 5,HEAD SHATIN 3,Cornwall Street (CSPSC),2,21/10/2019,1-4,"['3-1', '1-3', '1-3', '0-3', '2-3']",1,4,7,13
Hong Kong Cricket Club 8,Hong Kong Football Club 8A,Hong Kong Cricket Club (HKCC),2,21/10/2019,0-5,"['2-3', '1-3', '1-3', '1-3', '1-3']",0,5,6,15
Hong Kong Football Club 8B,PERRIER SERGIO TACCHINI KCC 6,Hong Kong Football Club (HKFC),2,21/10/2019,2-3,"['1-3', '2-3', '3-0', '3-0', '2-3']",2,3,11,9
Hong Kong Cricket Club 8,HEAD SHATIN 3,Hong Kong Cricket Club (HKCC),3,28/10/2019,4-1,"['3-2', '2-3', '3-0', '3-0', '3-2']",4,1,14,7
Hong Kong Football Club 8B,i-Mask Advance Squash Club 5,Hong Kong Football Club (HKFC),3,28/10/2019,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
PERRIER SERGIO TACCHINI KCC 6,Hong Kong Football Club 8A,Kowloon Cricket Club (KCC),3,28/10/2019,2-3,"['3-2', '1-3', '2-3', '0-3', '3-1']",2,3,9,12
Hong Kong Football Club 8A,HEAD SHATIN 3,Hong Kong Football Club (HKFC),4,04/11/2019,4-1,"['3-0', '3-1', '3-1', '3-0', '1-3']",4,1,13,5
i-Mask Advance Squash Club 5,PERRIER SERGIO TACCHINI KCC 6,Cornwall Street (CSPSC),4,04/11/2019,0-5,"['0-3', '2-3', '0-3', '2-3', '2-3']",0,5,6,15
Hong Kong Cricket Club 8,Hong Kong Football Club 8B,Hong Kong Cricket Club (HKCC),4,04/11/2019,4-1,"['3-1', '3-1', '0-3', '3-0', '3-1']",4,1,12,6
Hong Kong Football Club 8B,Hong Kong Football Club 8A,Hong Kong Football Club (HKFC),5,18/11/2019,1-4,"['1-3', '0-3', '1-3', '1-3', '3-0']",1,4,6,12
HEAD SHATIN 3,i-Mask Advance Squash Club 5,Cornwall Street (CSPSC),6,25/11/2019,5-0,"['3-2', '3-1', '3-1', 'CR', 'CR']",5,0,15,4
Hong Kong Football Club 8A,Hong Kong Cricket Club 8,Hong Kong Football Club (HKFC),6,25/11/2019,3-2,"['3-0', '3-0', '3-0', '0-3', '2-3']",3,2,11,6
PERRIER SERGIO TACCHINI KCC 6,Hong Kong Football Club 8B,Kowloon Cricket Club (KCC),6,25/11/2019,3-2,"['3-1', '3-0', '3-2', '2-3', '1-3']",3,2,12,9
Hong Kong Football Club 8B,HEAD SHATIN 3,Hong Kong Football Club (HKFC),7,02/12/2019,3-2,"['3-1', '3-0', '2-3', '3-1', '2-3']",3,2,13,8
HEAD SHATIN 3,Hong Kong Cricket Club 8,Cornwall Street (CSPSC),8,09/12/2019,1-4,"['0-3', '0-3', '1-3', '0-3', '3-2']",1,4,4,14
i-Mask Advance Squash Club 5,Hong Kong Football Club 8B,Cornwall Street (CSPSC),8,09/12/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
Hong Kong Football Club 8A,PERRIER SERGIO TACCHINI KCC 6,Hong Kong Football Club (HKFC),8,09/12/2019,5-0,"['3-0', '3-2', '3-1', '3-0', '3-2']",5,0,15,5
Hong Kong Cricket Club 8,i-Mask Advance Squash Club 5,Cornwall Street (CSPSC),9,16/12/2019,5-0,"['3-1', '3-1', '3-0', '3-0', '3-0']",5,0,15,2
Hong Kong Football Club 8B,Hong Kong Cricket Club 8,Hong Kong Football Club (HKFC),10,06/01/2020,2-3,"['0-3', '0-3', '3-0', '1-3', '3-1']",2,3,7,10
HEAD SHATIN 3,Hong Kong Football Club 8A,Cornwall Street (CSPSC),10,06/01/2020,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
PERRIER SERGIO TACCHINI KCC 6,i-Mask Advance Squash Club 5,Kowloon Cricket Club (KCC),10,06/01/2020,5-0,"['3-0', '3-0', '3-1', '3-1', '3-0']",5,0,15,2
HEAD SHATIN 3,Hong Kong Football Club 8B,Cornwall Street (CSPSC),11,13/01/2020,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Football Club 8A,i-Mask Advance Squash Club 5,Hong Kong Football Club (HKFC),11,13/01/2020,4-1,"['3-0', '3-1', '3-1', '2-3', 'WO']",4,1,14,5
PERRIER SERGIO TACCHINI KCC 6,Hong Kong Cricket Club 8,Kowloon Cricket Club (KCC),11,13/01/2020,5-0,"['3-2', '3-1', '3-0', '3-2', '3-0']",5,0,15,5
