Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
i-Mask Advance Squash Club 3,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),1,11/10/2019,1-4,"['1-3', '0-3', '0-3', '0-3', '3-2']",1,4,4,14
Neptune,Squashathon Zero,Cornwall Street (CSPSC),1,11/10/2019,2-3,"['3-1', '1-3', '3-0', '0-3', '0-3']",2,3,7,10
United Services Recreation Club 2,Squashathon Zero,United Services Recreation Club (USRC),2,18/10/2019,3-2,"['3-2', '1-3', '3-0', '3-0', '2-3']",3,2,12,8
Neptune,Yuen Long JR 1,Cornwall Street (CSPSC),2,18/10/2019,3-2,"['1-3', '3-0', '3-1', '3-0', '0-3']",3,2,10,7
i-Mask Advance Squash Club 4,Hong Kong Football Club 7,Cornwall Street (CSPSC),2,18/10/2019,4-1,"['3-1', '0-3', '3-1', '3-2', '3-0']",4,1,12,7
Spark 2,i-Mask Advance Squash Club 3,HK Squash Centre (HKSC),2,18/10/2019,5-0,"['3-0', '3-0', '3-1', '3-0', '3-1']",5,0,15,2
i-Mask Advance Squash Club 3,Yuen Long Squash Club,Cornwall Street (CSPSC),3,25/10/2019,3-2,"['0-3', '3-1', '1-3', '3-1', '3-0']",3,2,10,8
Warriors 1,Squashathon Zero,Pei Ho Street (PHSSC),3,25/10/2019,5-0,"['3-1', '3-2', '3-0', '3-1', '3-1']",5,0,15,5
Yuen Long JR 1,Spark 2,Yuen Long Jockey Club (YLJCSC),3,25/10/2019,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Hong Kong Football Club 7,Neptune,Hong Kong Football Club (HKFC),3,25/10/2019,4-1,"['3-1', '3-2', '1-3', '3-0', '3-0']",4,1,13,6
United Services Recreation Club 2,i-Mask Advance Squash Club 4,United Services Recreation Club (USRC),3,25/10/2019,5-0,"['3-2', '3-0', '3-0', '3-2', '3-0']",5,0,15,4
i-Mask Advance Squash Club 4,Neptune,Cornwall Street (CSPSC),4,01/11/2019,3-2,"['0-3', '3-0', '0-3', '3-0', '3-0']",3,2,9,6
Squashathon Zero,i-Mask Advance Squash Club 3,Cornwall Street (CSPSC),4,01/11/2019,4-1,"['3-1', '0-3', '3-0', '3-1', '3-1']",4,1,12,6
Spark 2,Hong Kong Football Club 7,HK Squash Centre (HKSC),4,01/11/2019,1-4,"['2-3', '2-3', '3-0', 'CR', 'CR']",1,4,7,12
Yuen Long Squash Club,Yuen Long JR 1,Yuen Long Jockey Club (YLJCSC),4,01/11/2019,1-4,"['3-1', '0-3', '2-3', '0-3', '0-3']",1,4,5,13
United Services Recreation Club 2,Warriors 1,United Services Recreation Club (USRC),4,01/11/2019,3-2,"['3-2', '3-0', '3-0', '1-3', '2-3']",3,2,12,8
Neptune,Spark 2,Cornwall Street (CSPSC),5,08/11/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
i-Mask Advance Squash Club 3,United Services Recreation Club 2,Cornwall Street (CSPSC),5,08/11/2019,1-4,"['1-3', '0-3', '1-3', '1-3', '3-2']",1,4,6,14
Warriors 1,i-Mask Advance Squash Club 4,Pei Ho Street (PHSSC),5,08/11/2019,3-2,"['3-1', '1-3', '3-0', '0-3', '3-2']",3,2,10,9
Yuen Long JR 1,Squashathon Zero,Yuen Long Jockey Club (YLJCSC),5,08/11/2019,3-2,"['3-0', '0-3', '3-1', '3-1', '0-3']",3,2,9,8
i-Mask Advance Squash Club 3,Neptune,Cornwall Street (CSPSC),6,22/11/2019,3-2,"['1-3', '2-3', '3-0', '3-0', '3-0']",3,2,12,6
Squashathon Zero,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),6,22/11/2019,2-3,"['0-3', '3-1', '1-3', '0-3', '3-2']",2,3,7,12
Warriors 1,Spark 2,Pei Ho Street (PHSSC),6,22/11/2019,2-3,"['1-3', '3-1', '2-3', '0-3', 'CR']",2,3,6,13
Yuen Long JR 1,Hong Kong Football Club 7,Yuen Long Jockey Club (YLJCSC),6,22/11/2019,5-0,"['3-2', '3-0', '3-0', '3-2', '3-0']",5,0,15,4
Yuen Long JR 1,i-Mask Advance Squash Club 3,Yuen Long Jockey Club (YLJCSC),7,29/11/2019,2-3,"['3-0', '2-3', '2-3', '3-0', '1-3']",2,3,11,9
Squashathon Zero,Spark 2,Cornwall Street (CSPSC),7,29/11/2019,1-4,"['0-3', '3-0', '0-3', '0-3', '2-3']",1,4,5,12
i-Mask Advance Squash Club 4,Yuen Long Squash Club,Cornwall Street (CSPSC),7,29/11/2019,4-1,"['3-0', '3-0', '3-0', '1-3', '3-0']",4,1,13,3
Hong Kong Football Club 7,Warriors 1,Hong Kong Football Club (HKFC),7,29/11/2019,5-0,"['3-0', '3-1', '3-1', '3-1', '3-0']",5,0,15,3
Neptune,United Services Recreation Club 2,Cornwall Street (CSPSC),7,29/11/2019,3-2,"['1-3', '1-3', '3-0', '3-0', '3-0']",3,2,11,6
Spark 2,Yuen Long Squash Club,HK Squash Centre (HKSC),8,06/12/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Yuen Long JR 1,Warriors 1,Yuen Long Jockey Club (YLJCSC),8,06/12/2019,2-3,"['3-0', '1-3', '3-1', '1-3', '0-3']",2,3,8,10
Hong Kong Football Club 7,United Services Recreation Club 2,Hong Kong Football Club (HKFC),8,06/12/2019,2-3,"['1-3', '3-2', '1-3', '0-3', '3-0']",2,3,8,11
Yuen Long Squash Club,Squashathon Zero,Yuen Long Jockey Club (YLJCSC),9,13/12/2019,4-1,"['3-0', '0-3', '3-2', '3-1', '3-1']",4,1,12,7
Neptune,Warriors 1,Cornwall Street (CSPSC),9,13/12/2019,2-3,"['2-3', '3-2', '3-1', '0-3', '0-3']",2,3,8,12
Spark 2,United Services Recreation Club 2,HK Squash Centre (HKSC),9,13/12/2019,0-5,"['0-3', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
i-Mask Advance Squash Club 4,Yuen Long JR 1,Cornwall Street (CSPSC),9,13/12/2019,0-5,"['0-3', '1-3', '0-3', '0-3', 'CR']",0,5,1,15
Hong Kong Football Club 7,i-Mask Advance Squash Club 3,Hong Kong Football Club (HKFC),9,13/12/2019,5-0,"['3-1', '3-0', '3-0', '3-0', '3-2']",5,0,15,3
United Services Recreation Club 2,Yuen Long Squash Club,United Services Recreation Club (USRC),10,20/12/2019,4-1,"['1-3', '3-0', '3-1', '3-0', '3-0']",4,1,13,4
i-Mask Advance Squash Club 4,i-Mask Advance Squash Club 3,Cornwall Street (CSPSC),11,03/01/2020,1-4,"['2-3', '3-0', '2-3', '0-3', '0-3']",1,4,7,12
Squashathon Zero,Neptune,Cornwall Street (CSPSC),11,03/01/2020,2-3,"['0-3', '0-3', '1-3', '3-0', '3-0']",2,3,7,9
Warriors 1,Yuen Long JR 1,Pei Ho Street (PHSSC),11,03/01/2020,1-4,"['0-3', '2-3', '1-3', '0-3', '3-1']",1,4,6,13
Yuen Long Squash Club,Spark 2,Yuen Long Jockey Club (YLJCSC),11,03/01/2020,3-2,"['3-0', '0-3', '3-1', '3-2', '0-3']",3,2,9,9
United Services Recreation Club 2,Hong Kong Football Club 7,United Services Recreation Club (USRC),11,03/01/2020,4-1,"['3-0', '3-0', '3-0', '3-0', '1-3']",4,1,13,3
i-Mask Advance Squash Club 3,Spark 2,Cornwall Street (CSPSC),12,10/01/2020,0-5,"['2-3', '0-3', '0-3', '1-3', '0-3']",0,5,3,15
Warriors 1,Yuen Long Squash Club,Pei Ho Street (PHSSC),12,10/01/2020,3-2,"['0-3', '3-0', '3-0', '1-3', '3-1']",3,2,10,7
Yuen Long JR 1,Neptune,Yuen Long Jockey Club (YLJCSC),12,10/01/2020,5-0,"['3-1', '3-1', '3-0', '3-0', '3-0']",5,0,15,2
Hong Kong Football Club 7,i-Mask Advance Squash Club 4,Hong Kong Football Club (HKFC),12,10/01/2020,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Squashathon Zero,United Services Recreation Club 2,Cornwall Street (CSPSC),12,10/01/2020,1-4,"['3-0', '2-3', '0-3', '0-3', '1-3']",1,4,6,12
i-Mask Advance Squash Club 4,United Services Recreation Club 2,Cornwall Street (CSPSC),13,17/01/2020,2-3,"['3-2', '0-3', '2-3', '3-0', '0-3']",2,3,8,11
Squashathon Zero,Warriors 1,Cornwall Street (CSPSC),13,17/01/2020,2-3,"['1-3', '3-1', '1-3', '3-0', '1-3']",2,3,9,10
Neptune,Hong Kong Football Club 7,Cornwall Street (CSPSC),13,17/01/2020,0-5,"['1-3', '1-3', '0-3', '0-3', 'CR']",0,5,2,15
Spark 2,Yuen Long JR 1,HK Squash Centre (HKSC),13,17/01/2020,2-3,"['2-3', '0-3', '3-0', '3-0', 'CR']",2,3,8,9
Yuen Long Squash Club,i-Mask Advance Squash Club 3,Yuen Long Jockey Club (YLJCSC),13,17/01/2020,1-4,"['3-0', '0-3', '2-3', '1-3', '0-3']",1,4,6,12
