Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Young Player 1A,Food Angel,HK Squash Centre (HKSC),1,10/10/2019,0-3,"['0-3', '0-3', '0-3']",0,3,0,9
PERRIER SERGIO TACCHINI KCC 1,Young Player 1B,Kowloon Cricket Club (KCC),1,10/10/2019,3-0,"['3-0', '3-2', '3-0']",3,0,9,2
Young Player 1B,Young Player 1A,HK Squash Centre (HKSC),2,17/10/2019,0-3,"['0-3', '0-3', '1-3']",0,3,1,9
Hong Kong Football Club 1,PERRIER SERGIO TACCHINI KCC 1,Hong Kong Football Club (HKFC),2,17/10/2019,1-2,"['3-0', '0-3', '0-3']",1,2,3,6
Food Angel,Young Player 1B,HK Squash Centre (HKSC),3,24/10/2019,1-2,"['0-3', '1-3', '3-0']",1,2,4,6
Young Player 1A,Hong Kong Football Club 1,HK Squash Centre (HKSC),3,24/10/2019,2-1,"['3-0', '0-3', '3-1']",2,1,6,4
Hong Kong Football Club 1,Food Angel,Hong Kong Football Club (HKFC),4,31/10/2019,2-1,"['3-1', '0-3', '3-1']",2,1,6,5
PERRIER SERGIO TACCHINI KCC 1,Young Player 1A,Kowloon Cricket Club (KCC),4,31/10/2019,3-0,"['3-2', '3-1', '3-1']",3,0,9,4
Food Angel,PERRIER SERGIO TACCHINI KCC 1,HK Squash Centre (HKSC),5,07/11/2019,0-3,"['2-3', '2-3', '0-3']",0,3,4,9
Young Player 1B,Hong Kong Football Club 1,HK Squash Centre (HKSC),5,07/11/2019,1-2,"['1-3', '3-0', '0-3']",1,2,4,6
Young Player 1A,Young Player 1B,HK Squash Centre (HKSC),6,21/11/2019,2-1,"['3-0', '3-0', '0-3']",2,1,6,3
PERRIER SERGIO TACCHINI KCC 1,Hong Kong Football Club 1,Kowloon Cricket Club (KCC),6,21/11/2019,3-0,"['3-1', '3-0', '3-0']",3,0,9,1
Young Player 1B,Food Angel,HK Squash Centre (HKSC),7,28/11/2019,1-2,"['1-3', '0-3', '3-1']",1,2,4,7
Hong Kong Football Club 1,Young Player 1A,Hong Kong Football Club (HKFC),7,28/11/2019,3-0,"['3-0', '3-0', '3-0']",3,0,9,0
Food Angel,Young Player 1A,HK Squash Centre (HKSC),8,05/12/2019,2-1,"['3-1', '2-3', '3-0']",2,1,8,4
Young Player 1B,PERRIER SERGIO TACCHINI KCC 1,HK Squash Centre (HKSC),8,05/12/2019,2-1,"['3-1', '3-0', '0-3']",2,1,6,4
Food Angel,Hong Kong Football Club 1,HK Squash Centre (HKSC),9,12/12/2019,3-0,"['3-1', '3-1', '3-0']",3,0,9,2
Young Player 1A,PERRIER SERGIO TACCHINI KCC 1,HK Squash Centre (HKSC),9,12/12/2019,0-3,"['1-3', '0-3', '2-3']",0,3,3,9
Hong Kong Football Club 1,Young Player 1B,Hong Kong Football Club (HKFC),10,09/01/2020,1-2,"['3-1', 'CR', 'CR']",1,2,3,7
PERRIER SERGIO TACCHINI KCC 1,Food Angel,Kowloon Cricket Club (KCC),10,09/01/2020,2-1,"['0-3', '3-0', '3-2']",2,1,6,5
Young Player 1A,Food Angel,HK Squash Centre (HKSC),11,16/01/2020,1-2,"['0-3', '1-3', '3-1']",1,2,4,7
PERRIER SERGIO TACCHINI KCC 1,Young Player 1B,Kowloon Cricket Club (KCC),11,16/01/2020,1-2,"['0-3', '2-3', '3-2']",1,2,5,8
