Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Tuen Mun Squash Club 2,Kinetic 4,Kwun Chung (KCSC),5,20/11/2019,4-1,"['3-1', '3-0', '3-1', '2-3', '3-0']",4,1,14,5
Tuen Mun Squash Club 2,Sea Bear,Kwun Chung (KCSC),6,27/11/2019,4-1,"['3-1', '3-0', '3-0', '0-3', '3-2']",4,1,12,6
Star River 2,Hong Kong Football Club 13,Cornwall Street (CSPSC),6,27/11/2019,2-3,"['1-3', '0-3', '3-1', '3-0', '1-3']",2,3,8,10
North District Sport Association 1,Banbil,Cornwall Street (CSPSC),6,27/11/2019,4-1,"['1-3', '3-0', '3-2', '3-0', '3-0']",4,1,13,5
Kinetic 4,Island Squash Racket Club,HK Squash Centre (HKSC),6,27/11/2019,2-3,"['3-0', '3-0', '2-3', '0-3', '0-3']",2,3,8,9
Centre Squash,WSC Noset,HK Squash Centre (HKSC),6,27/11/2019,1-4,"['3-0', '0-3', '2-3', '0-3', '0-3']",1,4,5,12
Sea Bear,Banbil,Cornwall Street (CSPSC),7,04/12/2019,2-3,"['0-3', '0-3', '3-2', '2-3', '3-1']",2,3,8,12
North District Sport Association 1,Star River 2,Cornwall Street (CSPSC),7,04/12/2019,3-2,"['2-3', '3-1', '3-1', '3-0', '0-3']",3,2,11,8
WSC Noset,Tuen Mun Squash Club 2,HK Squash Centre (HKSC),7,04/12/2019,3-2,"['0-3', '3-1', '0-3', '3-0', '3-0']",3,2,9,7
Kinetic 4,Hong Kong Football Club 13,HK Squash Centre (HKSC),7,04/12/2019,2-3,"['3-1', '2-3', '1-3', '3-1', '0-3']",2,3,9,11
Centre Squash,Island Squash Racket Club,HK Squash Centre (HKSC),7,04/12/2019,1-4,"['3-1', '0-3', '1-3', '0-3', '0-3']",1,4,4,13
WSC Noset,Star River 2,Pei Ho Street (PHSSC),8,11/12/2019,3-2,"['3-2', '3-0', '0-3', '3-1', '0-3']",3,2,9,9
Island Squash Racket Club,Sea Bear,HK Squash Centre (HKSC),8,11/12/2019,3-2,"['3-1', '3-1', '2-3', '3-1', '1-3']",3,2,12,9
Banbil,Kinetic 4,Java Road (JRSC),8,11/12/2019,2-3,"['3-1', '3-0', '1-3', '0-3', '1-3']",2,3,8,10
Tuen Mun Squash Club 2,Centre Squash,Kwun Chung (KCSC),8,11/12/2019,4-1,"['3-1', '3-1', '3-0', '2-3', '3-1']",4,1,14,6
North District Sport Association 1,Hong Kong Football Club 13,Cornwall Street (CSPSC),8,11/12/2019,1-4,"['0-3', '1-3', '2-3', '3-1', '2-3']",1,4,8,13
Star River 2,North District Sport Association 1,Pei Ho Street (PHSSC),9,08/01/2020,2-3,"['3-2', '0-3', '2-3', '3-0', '0-3']",2,3,8,11
Banbil,Sea Bear,HK Squash Centre (HKSC),9,08/01/2020,2-3,"['3-1', '3-1', '0-3', 'CR', 'CR']",2,3,6,11
Island Squash Racket Club,Centre Squash,HK Squash Centre (HKSC),9,08/01/2020,3-2,"['3-2', '3-0', '3-1', '2-3', '0-3']",3,2,11,9
Tuen Mun Squash Club 2,WSC Noset,Kwun Chung (KCSC),9,08/01/2020,2-3,"['3-1', '1-3', '3-0', '0-3', '0-3']",2,3,7,10
Hong Kong Football Club 13,Kinetic 4,Hong Kong Football Club (HKFC),9,08/01/2020,4-1,"['0-3', '3-1', '3-0', '3-0', '3-0']",4,1,12,4
Sea Bear,Hong Kong Football Club 13,Cornwall Street (CSPSC),10,15/01/2020,3-2,"['1-3', '3-2', '3-2', '3-2', '0-3']",3,2,10,12
Centre Squash,Banbil,HK Squash Centre (HKSC),10,15/01/2020,3-2,"['0-3', '3-0', '1-3', '3-0', 'CR']",3,2,10,6
WSC Noset,Island Squash Racket Club,Harbour Road (HRSC),10,15/01/2020,3-2,"['2-3', '3-0', '3-0', '3-2', '1-3']",3,2,12,8
Kinetic 4,North District Sport Association 1,HK Squash Centre (HKSC),10,15/01/2020,1-4,"['3-1', '1-3', '0-3', '1-3', '0-3']",1,4,5,13
Tuen Mun Squash Club 2,Star River 2,Kwun Chung (KCSC),10,15/01/2020,3-2,"['3-0', '3-1', '3-0', '0-3', '0-3']",3,2,9,7
