Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club 9B,Hong Kong Football Club 9A,Hong Kong Football Club (HKFC),1,14/10/2019,1-4,"['3-1', '2-3', '0-3', '0-3', '0-3']",1,4,5,13
Friend Club 2,Friend Club 3,Cornwall Street (CSPSC),1,14/10/2019,0-5,"['1-3', '1-3', '0-3', '1-3', '1-3']",0,5,4,15
The Hong Kong Jockey Club D9,Twister 2,HKJC Sha Tin Club House (HKJC),1,14/10/2019,2-3,"['2-3', '2-3', '3-1', '1-3', '3-1']",2,3,11,11
Old School Fellows,Star River 1,HK Squash Centre (HKSC),1,14/10/2019,3-2,"['3-0', '3-0', '3-0', '1-3', '0-3']",3,2,10,6
Friend Club 3,Hong Kong Football Club 9B,Cornwall Street (CSPSC),2,21/10/2019,2-3,"['1-3', '3-1', '3-1', '1-3', '1-3']",2,3,9,11
Star River 1,Twister 2,Cornwall Street (CSPSC),2,21/10/2019,3-2,"['3-0', '1-3', '3-2', '2-3', '3-1']",3,2,12,9
Target,The Hong Kong Jockey Club D9,Harbour Road (HRSC),2,21/10/2019,1-4,"['0-3', '0-3', '0-3', '1-3', '3-1']",1,4,4,13
Old School Fellows,Friend Club 2,HK Squash Centre (HKSC),2,21/10/2019,1-4,"['2-3', '1-3', '3-1', '1-3', '0-3']",1,4,7,13
Twister 2,Hong Kong Football Club 9B,Cornwall Street (CSPSC),3,28/10/2019,2-3,"['0-3', '3-0', '3-1', '1-3', '1-3']",2,3,8,10
Friend Club 2,Target,Cornwall Street (CSPSC),3,28/10/2019,5-0,"['3-0', '3-1', '3-1', '3-0', '3-0']",5,0,15,2
The Hong Kong Jockey Club D9,Star River 1,HKJC Sha Tin Club House (HKJC),3,28/10/2019,4-1,"['0-3', '3-0', '3-1', '3-0', '3-1']",4,1,12,5
Hong Kong Football Club 9A,Old School Fellows,Hong Kong Football Club (HKFC),3,28/10/2019,4-1,"['1-3', '3-1', '3-0', '3-0', '3-0']",4,1,13,4
Star River 1,Friend Club 2,Cornwall Street (CSPSC),4,04/11/2019,3-2,"['2-3', '2-3', '3-0', '3-2', '3-1']",3,2,13,9
Friend Club 3,Twister 2,Cornwall Street (CSPSC),4,04/11/2019,5-0,"['3-0', '3-1', '3-2', '3-0', '3-1']",5,0,15,4
Target,Hong Kong Football Club 9A,Harbour Road (HRSC),4,04/11/2019,0-5,"['1-3', '0-3', '0-3', '2-3', '1-3']",0,5,4,15
Hong Kong Football Club 9B,The Hong Kong Jockey Club D9,Hong Kong Football Club (HKFC),4,04/11/2019,1-4,"['3-0', '0-3', '1-3', '0-3', '1-3']",1,4,5,12
Friend Club 2,Twister 2,Cornwall Street (CSPSC),5,25/11/2019,2-3,"['3-1', '3-2', '1-3', '0-3', '0-3']",2,3,7,12
Target,Star River 1,Harbour Road (HRSC),5,25/11/2019,0-5,"['0-3', '0-3', '0-3', '2-3', '2-3']",0,5,4,15
Old School Fellows,Hong Kong Football Club 9B,HK Squash Centre (HKSC),5,25/11/2019,3-2,"['0-3', '3-1', '1-3', '3-1', '3-2']",3,2,10,10
Friend Club 3,Hong Kong Football Club 9A,Cornwall Street (CSPSC),5,25/11/2019,3-2,"['3-0', '0-3', '3-1', '1-3', '3-2']",3,2,10,9
Hong Kong Football Club 9A,Star River 1,Hong Kong Football Club (HKFC),6,02/12/2019,4-1,"['1-3', '3-0', '3-2', '3-1', '3-2']",4,1,13,8
Hong Kong Football Club 9B,Target,Hong Kong Football Club (HKFC),7,09/12/2019,5-0,"['3-0', '3-1', '3-0', '3-1', '3-0']",5,0,15,2
Twister 2,Hong Kong Football Club 9A,Cornwall Street (CSPSC),7,09/12/2019,2-3,"['1-3', '3-2', '2-3', '0-3', '3-1']",2,3,9,12
Friend Club 3,Old School Fellows,Cornwall Street (CSPSC),7,09/12/2019,4-1,"['2-3', '3-0', '3-0', '3-1', '3-1']",4,1,14,5
The Hong Kong Jockey Club D9,Friend Club 2,HKJC Sha Tin Club House (HKJC),7,09/12/2019,4-1,"['2-3', '3-0', '3-0', '3-0', 'CR']",4,1,14,3
Star River 1,Hong Kong Football Club 9B,Cornwall Street (CSPSC),8,06/01/2020,1-4,"['0-3', '1-3', '2-3', '0-3', '3-0']",1,4,6,12
Target,Friend Club 3,Harbour Road (HRSC),8,06/01/2020,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Old School Fellows,Twister 2,HK Squash Centre (HKSC),8,06/01/2020,2-3,"['3-0', '0-3', '0-3', '1-3', '3-1']",2,3,7,10
Hong Kong Football Club 9A,The Hong Kong Jockey Club D9,Hong Kong Football Club (HKFC),8,06/01/2020,3-2,"['0-3', '1-3', '3-0', '3-2', '3-1']",3,2,10,9
Hong Kong Football Club 9A,Hong Kong Football Club 9B,Hong Kong Football Club (HKFC),9,13/01/2020,3-2,"['0-3', '3-1', '3-1', '3-0', '2-3']",3,2,11,8
Friend Club 3,Friend Club 2,Cornwall Street (CSPSC),9,13/01/2020,5-0,"['3-2', '3-0', '3-0', '3-0', 'CR']",5,0,15,2
Star River 1,Old School Fellows,Cornwall Street (CSPSC),9,13/01/2020,3-2,"['2-3', '3-2', '3-2', '1-3', '3-0']",3,2,12,10
Twister 2,The Hong Kong Jockey Club D9,Cornwall Street (CSPSC),9,13/01/2020,2-3,"['3-1', '3-1', '2-3', '1-3', '0-3']",2,3,9,11
