Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
PLZ,Hong Kong Cricket Club 17,Cornwall Street (CSPSC),5,08/11/2019,1-4,"['0-3', '0-3', '2-3', '2-3', 'CR']",1,4,4,15
Kinetic 6,Spaghetti,Yeung Uk Road (YURSC),6,22/11/2019,3-2,"['0-3', '1-3', 'CR', 'CR', 'CR']",3,2,10,6
Hong Kong Cricket Club 17,i-Mask Advance Squash Club 11,Hong Kong Cricket Club (HKCC),6,22/11/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
The Zero Squash Club D17,HEAD SHATIN 5,Cornwall Street (CSPSC),6,22/11/2019,3-2,"['3-1', '0-3', '3-0', '3-2', '1-3']",3,2,10,9
PLZ,Smart Squash 3,Cornwall Street (CSPSC),6,22/11/2019,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
Kinetic 6,Hong Kong Cricket Club 17,Yeung Uk Road (YURSC),7,29/11/2019,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
The Zero Squash Club D17,PLZ,Pei Ho Street (PHSSC),7,29/11/2019,3-2,"['1-3', '2-3', '3-0', '3-0', '3-0']",3,2,12,6
HEAD SHATIN 5,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),7,29/11/2019,3-2,"['0-3', '1-3', '3-1', '3-2', '3-0']",3,2,10,9
Smart Squash 3,Spaghetti,Tai Po Sports Ground (TPSG),7,29/11/2019,2-3,"['0-3', '1-3', '1-3', '3-0', 'CR']",2,3,5,12
Spaghetti,Smart Squash 3,Cornwall Street (CSPSC),8,06/12/2019,2-3,"['3-0', '3-0', '0-3', 'CR', 'CR']",2,3,6,9
PLZ,The Zero Squash Club D17,Cornwall Street (CSPSC),8,06/12/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Cricket Club 17,Kinetic 6,Hong Kong Cricket Club (HKCC),8,06/12/2019,4-1,"['3-2', '3-0', '1-3', '3-0', '3-0']",4,1,13,5
HEAD SHATIN 5,Kinetic 6,Cornwall Street (CSPSC),9,13/12/2019,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Smart Squash 3,The Zero Squash Club D17,Tai Po Sports Ground (TPSG),9,13/12/2019,1-4,"['3-0', '0-3', '1-3', '2-3', '0-3']",1,4,6,12
PLZ,i-Mask Advance Squash Club 11,Kwun Chung (KCSC),9,13/12/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Cricket Club 17,Spaghetti,Hong Kong Cricket Club (HKCC),9,13/12/2019,4-1,"['1-3', '3-0', '3-0', 'WO', 'WO']",4,1,13,3
Kinetic 6,PLZ,Yeung Uk Road (YURSC),10,03/01/2020,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Spaghetti,HEAD SHATIN 5,Cornwall Street (CSPSC),10,03/01/2020,2-3,"['3-0', '3-0', '0-3', 'WO', 'WO']",2,3,6,9
The Zero Squash Club D17,i-Mask Advance Squash Club 11,Kwun Chung (KCSC),10,03/01/2020,3-2,"['2-3', '0-3', '3-0', '3-0', '3-0']",3,2,11,6
Smart Squash 3,Hong Kong Cricket Club 17,Tai Po Sports Ground (TPSG),10,03/01/2020,2-3,"['3-1', '0-3', '1-3', '3-1', '0-3']",2,3,7,11
The Zero Squash Club D17,Kinetic 6,Cornwall Street (CSPSC),11,10/01/2020,2-3,"['0-3', '0-3', '3-1', '2-3', '3-0']",2,3,8,10
Hong Kong Cricket Club 17,HEAD SHATIN 5,Hong Kong Cricket Club (HKCC),11,10/01/2020,3-2,"['1-3', '3-2', '0-3', '3-1', '3-0']",3,2,10,9
Spaghetti,PLZ,Kwun Chung (KCSC),11,10/01/2020,5-0,"['3-1', '3-1', '3-0', '3-0', '3-0']",5,0,15,2
i-Mask Advance Squash Club 11,Smart Squash 3,Cornwall Street (CSPSC),11,10/01/2020,5-0,"['3-2', '3-0', '3-0', '3-0', '3-1']",5,0,15,3
Kinetic 6,i-Mask Advance Squash Club 11,Yeung Uk Road (YURSC),12,17/01/2020,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Spaghetti,The Zero Squash Club D17,Cornwall Street (CSPSC),12,17/01/2020,1-4,"['3-0', '1-3', '1-3', '0-3', 'CR']",1,4,5,12
Smart Squash 3,HEAD SHATIN 5,Tai Po Sports Ground (TPSG),12,17/01/2020,1-4,"['0-3', '3-0', '2-3', '1-3', '0-3']",1,4,6,12
PLZ,Hong Kong Cricket Club 17,Cornwall Street (CSPSC),12,17/01/2020,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
