Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
WAKO Masters,Bolton,Masters - Java Road (M - JRSC),8,05/12/2019,4-1,"['3-1', '3-2', '2-3', '3-0', '3-0']",4,1,14,6
Hong Kong Cricket Club M4,Alpha CUHK Master,Hong Kong Cricket Club (HKCC),8,05/12/2019,2-3,"['1-3', '1-3', '2-3', '3-2', '3-0']",2,3,10,11
PERRIER SERGIO TACCHINI KCC M4,The Hong Kong Club Blue,Kowloon Cricket Club (KCC),8,05/12/2019,3-2,"['3-0', '0-3', '3-0', '1-3', '3-0']",3,2,10,6
Royal Hong Kong Yacht Club M4,Hong Kong Football Club M4,Royal Hong Kong Yacht Club (RHKYC),8,05/12/2019,2-3,"['3-2', '3-0', '2-3', '0-3', '0-3']",2,3,8,11
Bolton,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre (M - HKSC),9,12/12/2019,3-2,"['3-1', '2-3', '3-0', '2-3', '3-1']",3,2,13,8
WAKO Masters,Hong Kong Cricket Club M4,Masters - Java Road (M - JRSC),9,12/12/2019,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
The Hong Kong Club Blue,Alpha CUHK Master,HK CLUB,9,12/12/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '1-3']",0,5,2,15
Hong Kong Football Club M4,PERRIER SERGIO TACCHINI KCC M4,Hong Kong Football Club (HKFC),9,12/12/2019,1-4,"['0-3', '3-0', '1-3', '0-3', '2-3']",1,4,6,12
Alpha CUHK Master,The Hong Kong Club Blue,Chinese University of HK (CUHK),10,16/12/2019,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
The Hong Kong Club Blue,Hong Kong Football Club M4,HK CLUB,11,09/01/2020,3-2,"['3-0', '3-1', '3-0', '1-3', '1-3']",3,2,11,7
Alpha CUHK Master,Bolton,Chinese University of HK (CUHK),11,09/01/2020,5-0,"['3-0', '3-0', '3-2', '3-2', '3-0']",5,0,15,4
Hong Kong Cricket Club M4,PERRIER SERGIO TACCHINI KCC M4,Hong Kong Cricket Club (HKCC),11,09/01/2020,1-4,"['2-3', '0-3', '3-1', '1-3', '1-3']",1,4,7,13
Royal Hong Kong Yacht Club M4,WAKO Masters,Royal Hong Kong Yacht Club (RHKYC),11,09/01/2020,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Football Club M4,WAKO Masters,Hong Kong Football Club (HKFC),12,14/01/2020,1-4,"['1-3', '0-3', '0-3', '0-3', '3-0']",1,4,4,12
WAKO Masters,PERRIER SERGIO TACCHINI KCC M4,Masters - Java Road (M - JRSC),13,16/01/2020,1-4,"['0-3', '2-3', '3-2', '0-3', '0-3']",1,4,5,14
Bolton,Hong Kong Football Club M4,Masters - HK Squash Centre (M - HKSC),13,16/01/2020,4-1,"['3-1', '0-3', '3-1', '3-1', '3-0']",4,1,12,6
Alpha CUHK Master,Royal Hong Kong Yacht Club M4,Chinese University of HK (CUHK),13,16/01/2020,5-0,"['3-0', '3-1', '3-2', '3-0', '3-0']",5,0,15,3
The Hong Kong Club Blue,Hong Kong Cricket Club M4,HK CLUB,13,16/01/2020,1-4,"['3-0', '1-3', '0-3', '0-3', '0-3']",1,4,4,12
Bolton,Hong Kong Cricket Club M4,Masters - HK Squash Centre (M - HKSC),14,31/01/2020,1-4,"['2-3', '3-1', '0-3', '0-3', '0-3']",1,4,5,13
