Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
A Squash 1A,Hong Kong Football Club 5,Cornwall Street (CSPSC),1,15/10/2019,3-2,"['3-0', '3-0', '3-2', '0-3', 'CR']",3,2,12,5
Physical Chess 1,Howards Folly Wine LRC Div 5,Cornwall Street (CSPSC),1,15/10/2019,4-1,"['0-3', '3-1', '3-0', '3-0', '3-0']",4,1,12,4
TNG 1,i-Mask Advance Squash Club 2,Cornwall Street (CSPSC),1,15/10/2019,3-2,"['3-2', '3-1', '1-3', '3-2', '0-3']",3,2,10,11
PERRIER SERGIO TACCHINI KCC 5,Smart Squash 2,Kowloon Cricket Club (KCC),1,15/10/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
i-Mask Advance Squash Club 2,Howards Folly Wine LRC Div 5,Cornwall Street (CSPSC),2,22/10/2019,3-2,"['2-3', '0-3', '3-0', '3-1', '3-1']",3,2,11,8
TNG 1,Smart Squash 2,Cornwall Street (CSPSC),2,22/10/2019,4-1,"['3-0', '3-0', '3-1', '2-3', '3-1']",4,1,14,5
Physical Chess 1,Hong Kong Football Club 5,Cornwall Street (CSPSC),2,22/10/2019,2-3,"['0-3', '3-2', '3-0', '2-3', '2-3']",2,3,10,11
PERRIER SERGIO TACCHINI KCC 5,A Squash 1B,Kowloon Cricket Club (KCC),2,22/10/2019,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
A Squash 1B,Physical Chess 1,Cornwall Street (CSPSC),3,29/10/2019,3-2,"['3-0', '3-1', '3-0', '0-3', 'CR']",3,2,12,4
Smart Squash 2,i-Mask Advance Squash Club 2,Cornwall Street (CSPSC),3,29/10/2019,1-4,"['0-3', '0-3', '1-3', '0-3', '3-2']",1,4,4,14
A Squash 1A,PERRIER SERGIO TACCHINI KCC 5,Cornwall Street (CSPSC),3,29/10/2019,1-4,"['3-0', '2-3', '1-3', '1-3', '0-3']",1,4,7,12
Hong Kong Football Club 5,TNG 1,Hong Kong Football Club (HKFC),3,29/10/2019,5-0,"['3-0', '3-1', '3-0', '3-0', 'WO']",5,0,15,1
TNG 1,A Squash 1B,Cornwall Street (CSPSC),4,05/11/2019,1-4,"['0-3', '0-3', '0-3', '3-0', '0-3']",1,4,3,12
Physical Chess 1,A Squash 1A,Cornwall Street (CSPSC),4,05/11/2019,1-4,"['1-3', '1-3', '0-3', '0-3', '3-1']",1,4,5,13
i-Mask Advance Squash Club 2,Hong Kong Football Club 5,Cornwall Street (CSPSC),4,05/11/2019,2-3,"['3-1', '3-2', '1-3', '0-3', '1-3']",2,3,8,12
Howards Folly Wine LRC Div 5,Smart Squash 2,Ladies Recreation Club (LRC),4,05/11/2019,5-0,"['3-0', '3-1', '3-1', '3-0', '3-0']",5,0,15,2
Smart Squash 2,Hong Kong Football Club 5,Cornwall Street (CSPSC),5,19/11/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '2-3']",0,5,3,15
TNG 1,PERRIER SERGIO TACCHINI KCC 5,Cornwall Street (CSPSC),5,19/11/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
i-Mask Advance Squash Club 2,A Squash 1A,Cornwall Street (CSPSC),5,19/11/2019,1-4,"['1-3', '0-3', '1-3', '1-3', 'CR']",1,4,3,15
A Squash 1B,Smart Squash 2,Cornwall Street (CSPSC),6,26/11/2019,3-2,"['3-0', '1-3', '3-0', '3-2', 'WO']",3,2,13,5
A Squash 1A,Howards Folly Wine LRC Div 5,Cornwall Street (CSPSC),6,26/11/2019,4-1,"['3-0', '3-0', '2-3', '3-1', '3-1']",4,1,14,5
Physical Chess 1,TNG 1,Cornwall Street (CSPSC),6,26/11/2019,2-3,"['0-3', '3-0', '3-1', '0-3', '0-3']",2,3,6,10
