Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club 10,The Squash Club,Hong Kong Football Club (HKFC),1,14/10/2019,4-1,"['3-1', '3-1', '3-0', '0-3', '3-1']",4,1,12,6
Alpha CUHK 1,Perrier,Cornwall Street (CSPSC),1,14/10/2019,4-1,"['2-3', '3-0', '3-0', '3-0', '3-2']",4,1,14,5
Hong Kong Cricket Club 10,Xavier,Hong Kong Cricket Club (HKCC),1,14/10/2019,3-2,"['0-3', '0-3', '3-0', '3-1', '3-0']",3,2,9,7
Royal Hong Kong Yacht Club 10,United Services Recreation Club 3,Royal Hong Kong Yacht Club (RHKYC),1,14/10/2019,3-2,"['3-1', '3-0', '0-3', '0-3', '3-2']",3,2,9,9
Xavier,i-Mask Advance Squash Club 6,Cornwall Street (CSPSC),2,21/10/2019,3-2,"['3-1', '3-0', '3-0', '0-3', '2-3']",3,2,11,7
The Squash Club,Hong Kong Cricket Club 10,Cornwall Street (CSPSC),2,21/10/2019,1-4,"['0-3', '0-3', '0-3', '3-0', '2-3']",1,4,5,12
Perrier,Royal Hong Kong Yacht Club 10,HK Squash Centre (HKSC),2,21/10/2019,4-1,"['0-3', '3-0', '3-0', '3-0', 'WO']",4,1,12,3
Hong Kong Football Club 10,United Services Recreation Club 3,Hong Kong Football Club (HKFC),2,21/10/2019,2-3,"['3-0', '0-3', '3-2', '0-3', '1-3']",2,3,7,11
Xavier,Hong Kong Football Club 10,Cornwall Street (CSPSC),3,28/10/2019,1-4,"['3-0', '0-3', '1-3', '2-3', '0-3']",1,4,6,12
The Squash Club,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),3,28/10/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
i-Mask Advance Squash Club 6,Hong Kong Cricket Club 10,Cornwall Street (CSPSC),3,28/10/2019,2-3,"['3-1', '0-3', '3-1', '0-3', '0-3']",2,3,6,11
United Services Recreation Club 3,Alpha CUHK 1,United Services Recreation Club (USRC),3,28/10/2019,1-4,"['1-3', '0-3', '0-3', '3-1', '1-3']",1,4,5,13
Alpha CUHK 1,The Squash Club,Cornwall Street (CSPSC),4,04/11/2019,4-1,"['3-0', '3-0', '3-0', '0-3', '3-1']",4,1,12,4
Perrier,United Services Recreation Club 3,HK Squash Centre (HKSC),4,04/11/2019,2-3,"['3-0', '1-3', '0-3', '2-3', '3-1']",2,3,9,10
Hong Kong Football Club 10,i-Mask Advance Squash Club 6,Hong Kong Football Club (HKFC),4,04/11/2019,4-1,"['3-0', '3-0', '3-1', '0-3', '3-0']",4,1,12,4
Royal Hong Kong Yacht Club 10,Xavier,Royal Hong Kong Yacht Club (RHKYC),4,04/11/2019,1-4,"['3-0', '1-3', '1-3', '0-3', '2-3']",1,4,7,12
Royal Hong Kong Yacht Club 10,Hong Kong Cricket Club 10,Royal Hong Kong Yacht Club (RHKYC),5,18/11/2019,1-4,"['3-0', '2-3', '0-3', '0-3', '0-3']",1,4,5,12
Hong Kong Cricket Club 10,Alpha CUHK 1,Hong Kong Cricket Club (HKCC),6,25/11/2019,3-2,"['1-3', '3-1', '1-3', '3-0', '3-2']",3,2,11,9
Xavier,United Services Recreation Club 3,Cornwall Street (CSPSC),6,25/11/2019,4-1,"['3-0', '3-0', '3-2', '3-1', '0-3']",4,1,12,6
i-Mask Advance Squash Club 6,Perrier,Cornwall Street (CSPSC),6,25/11/2019,4-1,"['3-1', '1-3', '3-0', '3-1', '3-2']",4,1,13,7
Hong Kong Football Club 10,Royal Hong Kong Yacht Club 10,Hong Kong Football Club (HKFC),6,25/11/2019,3-2,"['2-3', '3-0', '3-0', '1-3', '3-0']",3,2,12,6
Hong Kong Cricket Club 10,Hong Kong Football Club 10,Hong Kong Cricket Club (HKCC),7,02/12/2019,3-2,"['2-3', '3-0', '3-0', '1-3', '3-1']",3,2,12,7
Alpha CUHK 1,Hong Kong Football Club 10,Cornwall Street (CSPSC),8,09/12/2019,4-1,"['3-2', '3-0', '2-3', '3-1', '3-0']",4,1,14,6
