Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 6B,55.55555555555556,88.88888888888889,100.0,100.0,87.5,86.38888888888889,42
Hong Kong Football Club 6A,71.42857142857143,85.71428571428571,28.57142857142857,71.42857142857143,71.42857142857143,65.71428571428572,35
Hong Kong Football Club 6B,50.0,75.0,50.0,37.5,57.14285714285714,53.92857142857142,39
Uncles,44.44444444444444,66.66666666666666,44.44444444444444,55.55555555555556,50.0,52.222222222222214,44
Kowloon Cricket Club 6A,87.5,50.0,50.0,12.5,50.0,50.0,38
Fusion Squash Club 1,55.55555555555556,28.57142857142857,57.14285714285714,50.0,40.0,46.25396825396825,34
Hong Kong Football Club 6C,62.5,12.5,50.0,50.0,50.0,45.0,40
Ladies Recreation Club Div 6,36.36363636363637,45.45454545454545,36.36363636363637,57.14285714285714,33.33333333333333,41.731601731601735,46
Electrify Squash Div 6,25.0,62.5,71.42857142857143,28.57142857142857,20.0,41.5,35
X-Alpha 3,66.66666666666666,42.857142857142854,14.285714285714285,60.0,20.0,40.76190476190476,30
Global Squash 1,22.22222222222222,44.44444444444444,55.55555555555556,37.5,0.0,31.944444444444446,43
Hong Kong Cricket Club D6,0.0,0.0,60.0,40.0,50.0,30.0,48
