Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,87.5,93.75,43.75,68.75,81.25,75.0,80
The Squash Club 3,56.25,56.25,75.0,62.5,43.75,58.75,80
BOSS,18.75,56.25,75.0,62.5,75.0,57.5,80
Kinetic 3,31.25,50.0,56.25,75.0,50.0,52.5,80
Tuen Mun Squash Club,64.70588235294117,35.294117647058826,52.94117647058824,41.17647058823529,58.82352941176471,50.588235294117645,85
Star River 1,44.44444444444444,66.66666666666666,55.55555555555556,22.22222222222222,61.111111111111114,50.0,90
Global Squash 2,93.75,68.75,31.25,31.25,18.75,48.75,80
HKCC Tuesday Night Rockers,50.0,43.75,43.75,56.25,43.75,47.5,80
i-Mask Advance Squash Club 4,25.0,31.25,31.25,62.5,56.25,41.25,80
7NT,31.25,37.5,56.25,31.25,31.25,37.5,80
Invader Squash,47.05882352941176,11.76470588235294,29.411764705882355,41.17647058823529,29.411764705882355,31.76470588235294,85
