Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
North District Sports Association 1,52.94117647058824,100.0,68.75,71.42857142857143,71.42857142857143,72.90966386554622,78
Alpha CUHK,94.44444444444444,66.66666666666666,64.70588235294117,70.58823529411765,50.0,69.28104575163397,84
South China Athletic Association,72.22222222222221,55.55555555555556,94.44444444444444,56.25,60.0,67.69444444444444,85
Sea Bear,38.88888888888889,66.66666666666666,76.47058823529412,76.47058823529412,64.70588235294117,64.64052287581698,87
Winter Warriors,66.66666666666666,66.66666666666666,64.70588235294117,56.25,64.28571428571429,63.71498599439775,83
Hong Kong Football Club 12A,17.647058823529413,64.70588235294117,52.94117647058824,75.0,69.23076923076923,55.904977375565615,80
Hong Kong Racketlon Assoication 2,31.25,31.25,69.23076923076923,25.0,44.44444444444444,40.23504273504274,66
ZOMA,33.33333333333333,33.33333333333333,31.25,43.75,35.714285714285715,35.476190476190474,82
Hong Kong Football Club 12B,12.5,37.5,26.666666666666668,38.46153846153847,40.0,31.02564102564103,70
Star River 2,33.33333333333333,38.88888888888889,13.333333333333334,33.33333333333333,35.714285714285715,30.92063492063492,80
CSD Squash Team,64.70588235294117,35.294117647058826,7.6923076923076925,20.0,0.0,25.53846153846154,62
Latecomers,76.47058823529412,0.0,12.5,12.5,11.11111111111111,22.516339869281047,75
